Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
climbingdown,0.1333,0.08891,0.63169,0.42055,0.82587,0.82587,0.96805,0.80758,1.0,0.77756,1.0,1.0,0.45345,0.49512,0.70089,0.65034,0.62712,0.62712,0.53912,0.55099,0.20986,0.23858,0.20914,0.20914,0.65041,0.57555,0.38499,0.1821,1.0,1.0,0.58278,0.60026,0.33732,0.42964,0.42211,0.42211,0.69618,0.3731,0.80187,0.39559,1.0,1.0,0.46768,0.39142,0.64139,0.70881,0.41152,0.41152,0.41824,0.37337,0.32639,0.44556,0.29109,0.29109,0.55208,0.58079,0.5284,0.45011,0.43769,0.43769,0.68313,0.58875,0.72774,0.72777,0.41584,0.41584,0.57632,0.27897,0.65479,0.46706,0.52053,0.52053,0.60547,0.50208,0.27391,0.20359,0.246,0.246,0.52533,0.52624,0.30887,0.23512,0.18559,0.18559,0.58268,0.58518,0.34532,0.25095,0.10882,0.10882,0.50492,0.55278,0.46372,0.38113,0.29548,0.29548,0.47283,0.42219,0.56594,0.67433,0.29078,0.29078,0.62319,0.49656,0.627,0.61674,0.43759,0.43759
climbingdown,0.25053,0.17042,0.6492,0.32479,0.90736,0.90736,0.91403,0.76449,0.85527,0.69776,0.93696,0.93696,0.58931,0.59704,0.65766,0.58308,0.8109,0.8109,0.58525,0.76608,0.24519,0.27976,0.20914,0.20914,0.5741,0.27094,0.55224,0.25868,1.0,1.0,0.75326,0.74765,0.41917,0.37199,0.51014,0.51014,0.6542,0.38106,0.82229,0.36591,1.0,1.0,0.48674,0.34093,0.67556,0.65478,0.53696,0.53696,0.38559,0.35399,0.38542,0.51085,0.4052,0.4052,0.43219,0.49404,0.52632,0.35937,0.27013,0.27013,0.51914,0.44393,0.58878,0.39924,0.3999,0.3999,0.48576,0.19917,0.63274,0.50277,0.52053,0.52053,0.48524,0.32344,0.37116,0.33808,0.26414,0.26414,0.58186,0.57221,0.40303,0.30237,0.31207,0.31207,0.63173,0.62454,0.42951,0.37442,0.12307,0.12307,0.21626,0.21953,0.62115,0.54581,0.29548,0.29548,0.3625,0.07537,0.62476,0.67287,0.41438,0.41438,0.28724,0.19137,0.80241,0.87836,0.43759,0.43759
climbingdown,0.29519,0.30776,0.55566,0.29405,0.90736,0.90736,0.86909,0.77408,0.72391,0.89381,0.82022,0.82022,0.50704,0.56068,0.65202,0.56226,0.8109,0.8109,0.56061,0.72874,0.29749,0.28129,0.32018,0.32018,0.5271,0.25424,0.59376,0.25883,1.0,1.0,0.69708,0.63304,0.4939,0.3933,0.51014,0.51014,0.62529,0.4832,0.74022,0.40282,1.0,1.0,0.52898,0.36609,0.58783,0.53291,0.53696,0.53696,0.39715,0.41885,0.37093,0.48061,0.4052,0.4052,0.273,0.33452,0.52917,0.33475,0.28643,0.28643,0.09561,0.0292,0.61844,0.55999,0.20226,0.20226,0.13617,0.1031,0.54643,0.43895,0.36222,0.36222,0.50397,0.36677,0.42075,0.33388,0.30267,0.30267,0.60999,0.59405,0.44073,0.38041,0.31207,0.31207,0.62835,0.62454,0.46007,0.43898,0.13952,0.13952,0.10528,0.10363,0.44565,0.28681,0.21072,0.21072,0.60696,0.45733,0.57829,0.66934,0.41438,0.41438,0.12449,0.10471,0.57634,0.50568,0.16629,0.16629
climbingdown,0.25322,0.2772,0.50322,0.31215,0.80725,0.80725,0.87712,0.78713,0.75879,0.82474,0.90189,0.90189,0.51936,0.61527,0.54142,0.48682,0.4624,0.4624,0.51561,0.56385,0.37091,0.41898,0.32018,0.32018,0.65899,0.25525,0.60232,0.29702,1.0,1.0,0.6682,0.60705,0.52864,0.30915,0.59061,0.59061,0.52731,0.48382,0.74944,0.48337,1.0,1.0,0.52526,0.45204,0.63995,0.50235,0.37386,0.37386,0.46535,0.43578,0.37068,0.34391,0.49171,0.49171,0.30811,0.31829,0.54598,0.32829,0.35358,0.35358,0.13988,0.08063,0.63387,0.43953,0.18011,0.18011,0.07086,0.0,0.49198,0.33029,0.42396,0.42396,0.40039,0.30994,0.42036,0.30531,0.30267,0.30267,0.33706,0.36951,0.55425,0.4619,0.29928,0.29928,0.33445,0.34194,0.52815,0.55082,0.13952,0.13952,0.30819,0.3333,0.42263,0.39964,0.21072,0.21072,0.66065,0.55104,0.55971,0.60699,0.37381,0.37381,0.39807,0.35702,0.49621,0.48838,0.30971,0.30971
climbingdown,0.282,0.22974,0.617,0.32438,0.92148,0.92148,0.86012,0.76555,0.82095,0.68489,0.90189,0.90189,0.7196,0.68455,0.57329,0.38275,0.81693,0.81693,0.39312,0.44054,0.34185,0.36175,0.30644,0.30644,0.49165,0.35042,0.47291,0.29258,1.0,1.0,0.61624,0.62443,0.46674,0.31275,0.59061,0.59061,0.52578,0.32162,0.82085,0.57272,1.0,1.0,0.49221,0.35444,0.75417,0.75412,0.41061,0.41061,0.49701,0.43774,0.42667,0.47218,0.49171,0.49171,0.4383,0.42475,0.52877,0.37668,0.35358,0.35358,0.51559,0.34435,0.50242,0.46899,0.33551,0.33551,0.36419,0.21864,0.56773,0.44854,0.42396,0.42396,0.43952,0.42418,0.41543,0.28926,0.22539,0.22539,0.12965,0.19081,0.45971,0.41773,0.25365,0.25365,0.1484,0.30105,0.51995,0.58136,0.12434,0.12434,0.45291,0.47685,0.38889,0.29934,0.24919,0.24919,0.47907,0.44969,0.59806,0.76135,0.37381,0.37381,0.53261,0.49688,0.56369,0.43466,0.30971,0.30971
climbingdown,0.29878,0.23313,0.56861,0.24088,0.92148,0.92148,0.83662,0.73703,0.73206,0.56731,0.75628,0.75628,0.76303,0.72426,0.64831,0.49932,0.81693,0.81693,0.42662,0.48996,0.4155,0.31336,0.42619,0.42619,0.48078,0.36826,0.53785,0.35729,1.0,1.0,0.62402,0.6929,0.45485,0.36988,0.56249,0.56249,0.6892,0.60519,0.64526,0.43497,1.0,1.0,0.55322,0.3178,0.64174,0.71822,0.41061,0.41061,0.46567,0.47922,0.48325,0.55829,0.9125,0.9125,0.45221,0.46093,0.57763,0.39768,0.37647,0.37647,0.53582,0.44818,0.51215,0.4078,0.33551,0.33551,0.38757,0.36483,0.57258,0.39938,0.37291,0.37291,0.58774,0.57136,0.47228,0.35555,0.28127,0.28127,0.27931,0.28275,0.48361,0.33578,0.25731,0.25731,0.3011,0.49231,0.51362,0.49463,0.17035,0.17035,0.16002,0.24513,0.85793,0.7446,0.24919,0.24919,0.44782,0.34071,0.5,0.68089,0.27719,0.27719,0.11832,0.18276,0.89433,0.89669,0.23986,0.23986
climbingdown,0.31694,0.35937,0.42347,0.31466,0.49818,0.49818,0.86376,0.82693,0.5173,0.53022,0.74094,0.74094,0.5271,0.53232,0.73968,0.55463,0.69105,0.69105,0.53027,0.62159,0.47522,0.35702,0.42619,0.42619,0.67166,0.28423,0.65458,0.38875,1.0,1.0,0.67013,0.73239,0.53675,0.42552,0.56249,0.56249,0.63788,0.60085,0.54111,0.31002,1.0,1.0,0.67437,0.52516,0.47658,0.56906,0.4044,0.4044,0.47562,0.50378,0.43619,0.51631,0.9125,0.9125,0.24118,0.23866,0.61099,0.46853,0.37647,0.37647,0.0,0.0,0.93131,0.90003,0.29933,0.29933,0.0417,0.07405,0.50572,0.35633,0.28446,0.28446,0.56877,0.37478,0.50471,0.46553,0.29248,0.29248,0.4777,0.45932,0.5811,0.43787,0.55389,0.55389,0.52001,0.60886,0.47938,0.34653,0.26166,0.26166,0.05266,0.15019,0.75595,0.62856,0.12548,0.12548,0.47933,0.20779,0.46989,0.57772,0.28596,0.28596,0.0,0.04227,0.83886,0.92175,0.2009,0.2009
climbingdown,0.3013,0.34463,0.45042,0.33934,0.8197,0.8197,0.84218,0.83432,0.55979,0.64884,0.87944,0.87944,0.50727,0.5724,0.63538,0.53886,0.49791,0.49791,0.32196,0.36304,0.44693,0.46678,0.30289,0.30289,0.7671,0.33485,0.54864,0.31709,0.99971,0.99971,0.63292,0.69691,0.55953,0.46048,0.46653,0.46653,0.57385,0.38478,0.6982,0.35306,1.0,1.0,0.68465,0.53884,0.58323,0.52152,0.4044,0.4044,0.47052,0.40003,0.31919,0.47592,0.27741,0.27741,0.24324,0.31258,0.51276,0.39177,0.25374,0.25374,0.06541,0.1193,0.97575,0.92508,0.21964,0.21964,0.08513,0.06862,0.49188,0.29655,0.3361,0.3361,0.38781,0.29243,0.43903,0.37887,0.29248,0.29248,0.29141,0.31711,0.78091,0.48837,0.55389,0.55389,0.1714,0.47325,0.70647,0.67932,0.26166,0.26166,0.35991,0.37396,0.55151,0.34343,0.46703,0.46703,0.52478,0.23732,0.51993,0.648,0.30869,0.30869,0.41158,0.39461,0.5954,0.59775,0.21976,0.21976
climbingdown,0.39086,0.28659,0.67871,0.38308,0.89625,0.89625,0.7892,0.67451,0.77122,0.69602,0.87944,0.87944,0.74328,0.72092,0.50681,0.41783,0.67567,0.67567,0.20308,0.3304,0.36765,0.29333,0.25347,0.25347,0.60943,0.64123,0.4051,0.29233,0.98293,0.98293,0.53925,0.51048,0.51564,0.40315,0.46653,0.46653,0.63469,0.30508,0.81353,0.39188,1.0,1.0,0.52056,0.4387,0.76762,0.72074,0.39013,0.39013,0.4222,0.36974,0.30487,0.26176,0.27497,0.27497,0.45186,0.46358,0.43817,0.32501,0.28323,0.28323,0.58614,0.48531,0.47871,0.50818,0.23,0.23,0.50951,0.25439,0.54453,0.4272,0.42782,0.42782,0.38207,0.55148,0.42439,0.32228,0.20994,0.20994,0.12322,0.20816,0.72016,0.55079,0.47434,0.47434,0.08223,0.30012,0.70809,0.60109,0.29413,0.29413,0.46636,0.47274,0.4165,0.31892,0.46703,0.46703,0.48204,0.3896,0.55821,0.77056,0.30869,0.30869,0.58517,0.57015,0.56578,0.58755,0.34619,0.34619
climbingdown,0.54095,0.38844,0.70343,0.4495,0.89625,0.89625,0.70898,0.61123,0.73155,0.66191,0.78665,0.78665,0.80785,0.76462,0.59674,0.46678,0.75299,0.75299,0.39546,0.40446,0.30379,0.26648,0.27921,0.27921,0.50125,0.4776,0.51039,0.33234,1.0,1.0,0.61831,0.6326,0.46755,0.35562,0.52545,0.52545,0.5865,0.26073,0.81807,0.42067,1.0,1.0,0.42564,0.37707,0.67318,0.76437,0.342,0.342,0.49102,0.43263,0.33506,0.38523,0.45036,0.45036,0.49956,0.50257,0.46176,0.33222,0.31939,0.31939,0.63299,0.55839,0.4921,0.47265,0.29471,0.29471,0.55559,0.32972,0.5752,0.53088,0.42782,0.42782,0.58259,0.65697,0.45557,0.36952,0.28001,0.28001,0.32111,0.34331,0.5582,0.32954,0.27979,0.27979,0.49486,0.44157,0.44168,0.39823,0.29413,0.29413,0.44674,0.4968,0.41162,0.33029,0.34429,0.34429,0.54435,0.40895,0.59271,0.8194,0.3745,0.3745,0.58271,0.55199,0.54742,0.5563,0.34619,0.34619
