Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
jumping,0.56467,0.84832,0.69731,0.54735,0.36183,0.36183,0.45476,0.18005,0.86417,0.9759,1.0,1.0,0.69542,0.84245,0.72788,0.3802,0.48145,0.48145,0.03672,0.18369,0.83629,0.3583,0.23535,0.23535,0.73938,0.32576,0.94337,0.88216,1.0,1.0,0.66741,0.66306,0.40831,0.30207,0.67747,0.67747,0.08257,0.0666,0.74197,0.47913,1.0,1.0,0.70244,0.45733,0.55381,0.7312,0.65699,0.65699,0.65644,0.63913,0.45709,0.53358,0.51548,0.51548,0.5801,0.42285,0.4933,0.48322,0.41784,0.41784,0.33837,0.12246,0.69006,0.4784,0.77353,0.77353,0.48478,0.74771,0.38966,0.36687,0.28236,0.28236,0.3228,0.44366,0.39417,0.46793,0.22141,0.22141,0.7656,0.34781,0.48642,0.43438,0.65171,0.65171,0.0,0.31488,0.93904,0.85955,0.30635,0.30635,0.49791,0.5619,0.779,0.54383,0.77352,0.77352,0.65332,0.56921,0.84531,0.70035,0.92362,0.92362,0.50893,0.3284,0.6601,0.57399,0.56905,0.56905
jumping,0.64726,0.8517,0.70881,0.49826,0.32708,0.32708,0.32414,0.13586,0.83445,0.88553,1.0,1.0,0.82093,0.85626,0.72006,0.28633,0.65435,0.65435,0.06679,0.2037,0.78305,0.31485,0.23535,0.23535,0.67577,0.26253,0.92813,0.81383,1.0,1.0,0.59436,0.59897,0.32699,0.32564,0.59234,0.59234,0.06317,0.09713,0.76403,0.51939,1.0,1.0,0.5835,0.46678,0.46363,0.67399,0.45287,0.45287,0.53452,0.54591,0.62422,0.5387,0.76612,0.76612,0.50205,0.54415,0.51878,0.43297,0.41784,0.41784,0.71127,0.36669,0.64368,0.40258,0.77665,0.77665,0.43065,0.64679,0.39787,0.49778,0.28856,0.28856,0.12002,0.43918,0.39648,0.4031,0.25112,0.25112,0.8176,0.41848,0.50491,0.44565,0.74509,0.74509,0.21396,0.2627,0.98825,1.0,0.34796,0.34796,0.3618,0.55159,0.69797,0.57213,0.43252,0.43252,0.56479,0.58504,0.9077,0.674,0.92362,0.92362,0.45541,0.38757,0.75415,0.56509,0.56905,0.56905
jumping,0.75737,0.83241,0.74274,0.42291,0.48722,0.48722,0.19909,0.14898,0.84998,0.86663,1.0,1.0,0.82709,0.88198,0.78365,0.41641,0.65435,0.65435,0.04917,0.19477,0.78865,0.39052,0.22565,0.22565,0.73855,0.29067,0.96498,0.95042,1.0,1.0,0.67262,0.66306,0.25972,0.31167,0.30912,0.30912,0.24809,0.22553,0.78336,0.65129,1.0,1.0,0.66284,0.43703,0.563,0.68734,0.48067,0.48067,0.48015,0.44884,0.69741,0.58758,0.76612,0.76612,0.59837,0.54415,0.55991,0.43764,0.52127,0.52127,0.56436,0.3191,0.7222,0.51014,0.99835,0.99835,0.54842,0.51835,0.41385,0.53989,0.343,0.343,0.5783,0.53542,0.37688,0.38691,0.27871,0.27871,0.64557,0.33525,0.49675,0.48289,0.74509,0.74509,0.65159,0.76407,0.89756,0.83918,0.34796,0.34796,0.34528,0.41587,0.78112,0.63749,0.68724,0.68724,0.52319,0.49698,1.0,0.68934,1.0,1.0,0.40283,0.34911,0.74457,0.66912,0.56745,0.56745
jumping,0.81618,0.87513,0.6998,0.53943,0.48722,0.48722,0.3295,0.15635,0.87227,0.98347,1.0,1.0,0.75298,0.92408,0.81173,0.42983,0.54486,0.54486,0.0,0.15185,0.81796,0.44527,0.23305,0.23305,0.8464,0.52203,0.99643,0.99636,1.0,1.0,0.7628,0.66562,0.28523,0.33121,0.45372,0.45372,0.19108,0.12139,0.76213,0.56661,1.0,1.0,0.65232,0.34418,0.63597,0.6717,0.60667,0.60667,0.56068,0.63937,0.56515,0.54619,0.51534,0.51534,0.62241,0.47785,0.55592,0.48774,0.52127,0.52127,0.42006,0.30651,0.7699,0.52931,0.99835,0.99835,0.57311,0.51606,0.38126,0.44829,0.343,0.343,0.40326,0.4586,0.39797,0.39635,0.40653,0.40653,0.65051,0.33653,0.47273,0.55606,0.50962,0.50962,0.10501,0.36842,0.84486,0.65538,0.34576,0.34576,0.37355,0.2873,0.8453,0.62647,0.68724,0.68724,0.44204,0.49036,0.89385,0.74727,1.0,1.0,0.309,0.29216,0.61327,0.53512,0.56745,0.56745
jumping,0.87622,0.95779,0.66552,0.52267,0.29922,0.29922,0.23672,0.03708,0.85226,0.96607,1.0,1.0,0.82723,0.97304,0.79433,0.34347,0.54486,0.54486,0.05231,0.20315,0.76514,0.31206,0.23305,0.23305,0.73849,0.30737,0.95865,0.90127,1.0,1.0,0.62129,0.66562,0.28139,0.30773,0.45372,0.45372,0.13023,0.10945,0.76585,0.54223,1.0,1.0,0.59271,0.36836,0.64453,0.65684,0.60667,0.60667,0.67976,0.6893,0.50334,0.4898,0.51534,0.51534,0.65331,0.62573,0.53075,0.45363,0.49474,0.49474,0.47243,0.41638,0.71085,0.4233,0.78309,0.78309,0.46549,0.50803,0.36373,0.40263,0.33724,0.33724,0.20017,0.46329,0.36914,0.32205,0.40653,0.40653,0.66269,0.34121,0.4714,0.51692,0.50962,0.50962,0.14842,0.08757,0.899,0.81717,0.34576,0.34576,0.68144,0.5881,0.73167,0.56762,0.53067,0.53067,0.52633,0.57899,0.80989,0.73176,0.71309,0.71309,0.46842,0.3713,0.50781,0.60339,0.36743,0.36743
jumping,0.8943,0.95716,0.63527,0.5035,0.34222,0.34222,0.15011,0.08441,0.85337,0.84852,1.0,1.0,0.80922,0.91436,0.73136,0.34219,0.59968,0.59968,0.05546,0.20511,0.79022,0.31171,0.22797,0.22797,0.71324,0.28743,0.96211,0.86935,1.0,1.0,0.62824,0.75918,0.34487,0.30891,0.55109,0.55109,0.1531,0.08577,0.77915,0.66477,1.0,1.0,0.63398,0.31415,0.67749,0.6646,0.70479,0.70479,0.7071,0.63143,0.58025,0.5435,0.92402,0.92402,0.65574,0.71891,0.58378,0.48949,0.4709,0.4709,0.3953,0.3296,0.69079,0.51807,0.6807,0.6807,0.3881,0.42775,0.38741,0.43233,0.33724,0.33724,0.46269,0.51985,0.3689,0.34412,0.32851,0.32851,0.70824,0.28289,0.45632,0.46959,0.65395,0.65395,0.77419,1.0,0.91285,0.83359,0.34363,0.34363,0.73241,0.59127,0.7072,0.51002,0.68763,0.68763,0.62517,0.70676,0.89399,0.57168,0.72387,0.72387,0.57907,0.38831,0.54009,0.68551,0.39205,0.39205
jumping,0.76746,0.90406,0.65143,0.48401,0.34222,0.34222,0.31352,0.16345,0.87319,0.98081,1.0,1.0,0.78684,0.80263,0.68983,0.35296,0.59968,0.59968,0.03535,0.19594,0.80532,0.39153,0.25341,0.25341,0.79638,0.36202,1.0,0.9578,1.0,1.0,0.7068,0.66205,0.41462,0.29002,0.65537,0.65537,0.23187,0.08761,0.79239,0.65401,1.0,1.0,0.7175,0.44926,0.75793,0.61713,0.70479,0.70479,0.62111,0.64182,0.59261,0.46882,0.92402,0.92402,0.49446,0.52826,0.53903,0.50963,0.4709,0.4709,0.48509,0.46816,0.66556,0.57869,0.7307,0.7307,0.44145,0.4805,0.40863,0.4805,0.26046,0.26046,0.51815,0.61097,0.40936,0.39257,0.32851,0.32851,0.49641,0.0513,0.48363,0.47519,0.88922,0.88922,0.55813,0.92967,0.84985,0.6692,0.34363,0.34363,0.39578,0.07063,0.75992,0.46331,0.68763,0.68763,0.46431,0.74129,0.79106,0.54503,0.72387,0.72387,0.4286,0.51331,0.55657,0.43251,0.41433,0.41433
jumping,0.48394,0.79747,0.74606,0.49714,0.3475,0.3475,0.44333,0.20231,0.87166,0.96561,1.0,1.0,0.80614,0.82216,0.78282,0.43936,0.56447,0.56447,0.08778,0.23117,0.75616,0.32144,0.25341,0.25341,0.74318,0.33886,0.9775,0.98062,1.0,1.0,0.70482,0.64932,0.34216,0.24493,0.65537,0.65537,0.16173,0.09337,0.76343,0.51568,1.0,1.0,0.73103,0.59633,0.7161,0.7383,0.64945,0.64945,0.64575,0.6221,0.56286,0.45462,0.66135,0.66135,0.60588,0.59395,0.52312,0.4862,0.43361,0.43361,0.78612,0.57733,0.71878,0.40148,0.78051,0.78051,0.49244,0.53899,0.45611,0.56161,0.31467,0.31467,0.40243,0.45519,0.38818,0.44404,0.26371,0.26371,0.40438,0.05407,0.47943,0.42284,0.88922,0.88922,0.28846,0.51225,0.74621,0.4973,0.31411,0.31411,0.3714,0.23095,0.87592,0.4742,0.90477,0.90477,0.28325,0.59597,0.76492,0.64754,0.51441,0.51441,0.19788,0.36612,0.57013,0.50784,0.45347,0.45347
jumping,0.61937,0.83154,0.7134,0.42786,0.37381,0.37381,0.28786,0.18553,0.84915,0.90505,1.0,1.0,0.82389,0.82759,0.72757,0.45724,0.6934,0.6934,0.12569,0.22727,0.67052,0.21916,0.23488,0.23488,0.72674,0.3194,0.97679,1.0,1.0,1.0,0.74467,0.83365,0.25554,0.25715,0.47549,0.47549,0.05117,0.02322,0.73099,0.40746,1.0,1.0,0.74597,0.59327,0.70323,0.83161,0.62939,0.62939,0.73948,0.62956,0.57748,0.45449,0.69037,0.69037,0.65161,0.61442,0.54829,0.4526,0.45909,0.45909,0.60226,0.46396,0.68655,0.43564,0.78051,0.78051,0.46003,0.66858,0.46,0.49793,0.31467,0.31467,0.38101,0.50768,0.38764,0.40912,0.25215,0.25215,0.66345,0.3129,0.55242,0.4152,0.8495,0.8495,0.64718,0.63294,0.77379,0.62027,0.39267,0.39267,0.59101,0.56429,0.92831,0.58214,0.90477,0.90477,0.49359,0.54906,0.81722,0.59374,0.68911,0.68911,0.45194,0.39497,0.54291,0.52382,0.45347,0.45347
jumping,0.74188,0.84694,0.67179,0.44306,0.37381,0.37381,0.17397,0.10959,0.86785,0.81088,1.0,1.0,0.79508,0.85902,0.76297,0.42686,0.89261,0.89261,0.15145,0.20873,0.58883,0.22447,0.29979,0.29979,0.80638,0.34919,0.98076,0.98896,1.0,1.0,0.81894,0.83789,0.27094,0.25746,0.47549,0.47549,0.11243,0.03929,0.77888,0.58407,1.0,1.0,0.91834,0.59744,0.775,1.0,0.83782,0.83782,0.61486,0.51651,0.61113,0.51271,0.95055,0.95055,0.59009,0.55332,0.58116,0.4377,0.45909,0.45909,0.37065,0.22883,0.7305,0.54585,0.90937,0.90937,0.40431,0.58716,0.48055,0.51862,0.31976,0.31976,0.53154,0.50192,0.47755,0.42269,0.55186,0.55186,0.56783,0.14666,0.66717,0.44088,1.0,1.0,0.91667,0.66606,0.96158,0.853,0.55865,0.55865,0.35017,0.11905,1.0,1.0,0.77196,0.77196,0.6841,0.54734,0.85828,0.56745,0.99029,0.99029,0.55923,0.46967,0.85299,0.67887,1.0,1.0
