Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
climbingdown,0.33644,0.37586,0.65414,0.51238,0.47123,0.47123,0.96416,0.553,0.56513,0.39281,1.0,1.0,0.80976,0.74291,0.30529,0.27828,0.53331,0.53331,0.36656,0.21943,0.6258,0.73269,0.40246,0.40246,0.77966,0.52183,0.63852,0.4869,1.0,1.0,0.31707,0.35149,0.55424,0.56096,0.71702,0.71702,0.70822,0.74044,0.53926,0.28931,1.0,1.0,0.73644,0.66464,0.45834,0.43221,0.3934,0.3934,0.96518,0.961,0.44584,0.3892,0.5521,0.5521,0.38242,0.47587,0.36918,0.42199,0.3102,0.3102,0.15906,0.30542,0.66311,0.69655,0.08341,0.08341,0.75725,0.72973,0.25436,0.29149,0.2171,0.2171,0.40903,0.6443,0.62669,0.62731,0.5904,0.5904,0.54282,0.46155,0.47949,0.49002,0.43583,0.43583,0.56106,0.45585,0.54907,0.46922,0.31926,0.31926,0.04078,0.0,0.56329,0.43353,0.24108,0.24108,0.54496,0.42881,0.48678,0.39747,0.3984,0.3984,0.59319,0.60731,0.47882,0.42946,0.42413,0.42413
climbingdown,0.32813,0.35057,0.56753,0.44519,0.33962,0.33962,0.9016,0.52948,0.55174,0.39194,1.0,1.0,0.8178,0.76138,0.28118,0.21935,0.44897,0.44897,0.43915,0.30026,0.63644,0.72251,0.40266,0.40266,0.84002,0.48352,0.64073,0.53387,1.0,1.0,0.31584,0.34621,0.61006,0.57177,0.90475,0.90475,0.76312,0.75543,0.47673,0.30393,1.0,1.0,0.43833,0.50544,0.58298,0.48176,0.51336,0.51336,0.93783,0.93026,0.39931,0.41798,0.30564,0.30564,0.39503,0.53183,0.24842,0.22462,0.14282,0.14282,0.38883,0.42259,0.52131,0.39562,0.28315,0.28315,0.74201,0.76877,0.29525,0.40841,0.2171,0.2171,0.3447,0.52632,0.65108,0.70967,0.5904,0.5904,0.54026,0.6093,0.61679,0.50914,0.52011,0.52011,0.72976,0.84934,0.67532,0.49884,0.31926,0.31926,0.22376,0.2498,0.62554,0.64958,0.44932,0.44932,0.53177,0.68303,0.52874,0.41092,0.36437,0.36437,0.66572,0.77815,0.44828,0.28996,0.34643,0.34643
climbingdown,0.1864,0.17252,0.5566,0.50167,0.27828,0.27828,0.891,0.52948,0.59051,0.40767,1.0,1.0,0.86091,0.80173,0.28645,0.2507,0.53603,0.53603,0.46635,0.48005,0.53462,0.59722,0.40266,0.40266,0.84994,0.56685,0.61953,0.49352,1.0,1.0,0.38385,0.41885,0.58861,0.41075,0.90475,0.90475,0.82561,0.57987,0.67158,0.45895,1.0,1.0,0.23145,0.11034,0.76905,0.66985,0.51336,0.51336,0.87917,0.88811,0.50098,0.48443,0.34699,0.34699,0.52687,0.60912,0.3095,0.32211,0.2619,0.2619,0.32686,0.46247,0.69982,0.8011,0.28315,0.28315,0.63725,0.66637,0.29121,0.53559,0.13141,0.13141,0.26242,0.42791,0.64787,0.69861,0.39617,0.39617,0.39169,0.35361,0.62409,0.53872,0.52011,0.52011,0.59649,0.81465,0.70256,0.62653,0.29982,0.29982,0.5581,0.569,0.50607,0.39376,0.44932,0.44932,0.41823,0.81942,0.6085,0.56226,0.36437,0.36437,0.67382,0.77623,0.55444,0.51673,0.34643,0.34643
climbingdown,0.0,0.0,0.36978,0.36081,0.15156,0.15156,0.87589,0.64159,0.47227,0.24925,1.0,1.0,0.82594,0.76694,0.26985,0.24475,0.53603,0.53603,0.39858,0.45997,0.4818,0.53181,0.36572,0.36572,0.80219,0.52131,0.65411,0.4693,1.0,1.0,0.31839,0.36101,0.64964,0.42381,0.94301,0.94301,0.92483,0.65162,0.63496,0.40553,1.0,1.0,0.2586,0.24416,0.66622,0.58862,0.46686,0.46686,0.88382,0.87659,0.49967,0.44954,0.41235,0.41235,0.58138,0.68197,0.31139,0.34673,0.2619,0.2619,0.06008,0.0156,0.55711,0.32141,0.17485,0.17485,0.8019,0.85646,0.30634,0.36749,0.22807,0.22807,0.02283,0.26147,0.68099,0.67289,0.65786,0.65786,0.06027,0.0,0.68911,0.64506,0.47572,0.47572,0.05282,0.52086,0.85386,0.89545,0.29982,0.29982,0.3943,0.4929,0.61954,0.60404,0.44924,0.44924,0.56154,0.29351,0.54526,0.47645,0.43536,0.43536,0.69469,0.73051,0.53043,0.59177,0.28889,0.28889
climbingdown,0.28113,0.16897,0.58319,0.56372,0.45234,0.45234,0.84346,0.66819,0.46075,0.23154,1.0,1.0,0.79156,0.75396,0.27799,0.25917,0.41983,0.41983,0.30944,0.406,0.53852,0.50685,0.36572,0.36572,0.79599,0.62819,0.58547,0.36155,1.0,1.0,0.21075,0.22983,0.72887,0.45581,1.0,1.0,0.85037,0.73003,0.47814,0.33303,0.99413,0.99413,0.46268,0.42859,0.66141,0.54884,0.70892,0.70892,0.87161,0.82937,0.42614,0.39854,0.41235,0.41235,0.47928,0.62718,0.30419,0.3252,0.25128,0.25128,0.29122,0.31879,0.6705,0.6476,0.39596,0.39596,0.7836,0.83363,0.33429,0.32736,0.26594,0.26594,0.10059,0.26403,0.70223,0.7174,0.65786,0.65786,0.19914,0.27722,0.66625,0.67434,0.39582,0.39582,0.02291,0.30689,0.84987,0.8371,0.30465,0.30465,0.07189,0.06904,0.51396,0.37369,0.17693,0.17693,0.61681,0.2755,0.53268,0.37235,0.43536,0.43536,0.64983,0.59865,0.53043,0.56067,0.4834,0.4834
climbingdown,0.55492,0.56823,0.74942,0.68158,0.57419,0.57419,0.95674,0.56799,0.66335,0.47735,1.0,1.0,0.81017,0.76823,0.31845,0.28055,0.45132,0.45132,0.3587,0.34498,0.57321,0.52261,0.36782,0.36782,0.77821,0.66284,0.52458,0.35593,1.0,1.0,0.31164,0.35209,0.59092,0.37702,1.0,1.0,0.75874,0.67824,0.50675,0.3145,1.0,1.0,0.52707,0.5672,0.73261,0.58523,0.70892,0.70892,0.82072,0.76966,0.39308,0.34129,0.39607,0.39607,0.32021,0.48149,0.4072,0.3211,0.336,0.336,0.56652,0.57641,0.41074,0.31367,0.39596,0.39596,0.76194,0.77838,0.40861,0.35271,0.40805,0.40805,0.53876,0.77312,0.6812,0.73288,0.45509,0.45509,0.49637,0.47186,0.52042,0.4069,0.47927,0.47927,0.46333,0.35371,0.71671,0.62544,0.30465,0.30465,0.16674,0.11253,0.62973,0.61948,0.31794,0.31794,0.49549,0.35243,0.49211,0.38928,0.39352,0.39352,0.66304,0.48845,0.49872,0.47566,0.4834,0.4834
climbingdown,0.86225,0.96897,0.72987,0.74408,0.57419,0.57419,0.94969,0.64868,0.59974,0.38333,1.0,1.0,0.84503,0.79863,0.3398,0.3472,0.48234,0.48234,0.55884,0.48136,0.71239,0.65882,1.0,1.0,0.53577,0.47582,0.70389,0.45343,1.0,1.0,0.51043,0.52375,0.58279,0.48612,0.98405,0.98405,0.65006,0.59249,0.68268,0.44229,1.0,1.0,0.32421,0.2517,0.62785,0.57051,0.46024,0.46024,0.80132,0.76721,0.40961,0.40326,0.39607,0.39607,0.3447,0.41161,0.42123,0.30987,0.336,0.336,0.35322,0.41429,0.53218,0.41618,0.26159,0.26159,0.83624,0.83784,0.35825,0.33533,0.40805,0.40805,0.50367,0.68577,0.69057,0.76995,0.49659,0.49659,0.1846,0.26435,0.74099,0.44285,0.57311,0.57311,0.46947,0.85614,0.7844,0.78291,0.28903,0.28903,0.49115,0.4862,0.63536,0.50209,0.47051,0.47051,0.4355,0.25423,0.57,0.47595,0.40916,0.40916,0.58891,0.37392,0.4547,0.4574,0.32383,0.32383
climbingdown,0.78022,0.81578,0.63044,0.69521,0.43208,0.43208,0.83749,0.58506,0.44086,0.27859,0.86839,0.86839,0.77756,0.68958,0.36689,0.32192,0.48234,0.48234,0.45718,0.48136,0.7108,0.69546,1.0,1.0,0.66102,0.52763,0.69676,0.50991,1.0,1.0,0.51182,0.5965,0.61278,0.57074,0.64884,0.64884,0.77038,0.76476,0.75568,0.68874,1.0,1.0,0.35983,0.23198,0.62267,0.62178,0.41168,0.41168,0.7897,0.73823,0.53698,0.44569,0.63284,0.63284,0.25557,0.26266,0.36997,0.37453,0.32303,0.32303,0.06519,0.06508,0.44024,0.35636,0.10909,0.10909,0.77842,0.77237,0.27095,0.28944,0.27746,0.27746,0.31261,0.47985,0.61834,0.56691,0.49659,0.49659,0.11249,0.26258,0.71966,0.5108,0.57311,0.57311,0.4808,0.82727,0.72384,0.74038,0.28692,0.28692,0.40052,0.4466,0.75,0.50578,0.47051,0.47051,0.42028,0.22313,0.61694,0.53728,0.40916,0.40916,0.62244,0.38306,0.59225,0.63284,0.39475,0.39475
climbingdown,0.38185,0.46646,0.58025,0.46013,0.31426,0.31426,0.80111,0.5534,0.48722,0.34669,1.0,1.0,0.71413,0.66793,0.26335,0.19585,0.35039,0.35039,0.3015,0.37014,0.53092,0.5814,0.37681,0.37681,0.95194,0.73742,0.53829,0.4696,1.0,1.0,0.32637,0.42603,0.66869,0.65099,0.98658,0.98658,0.71811,0.68597,0.68152,0.57215,1.0,1.0,0.51547,0.641,0.59279,0.59458,0.41168,0.41168,0.81202,0.75189,0.55587,0.55557,0.63284,0.63284,0.23859,0.30086,0.30339,0.3616,0.23196,0.23196,0.20703,0.12447,0.66539,0.69685,0.29119,0.29119,0.74349,0.76757,0.31299,0.4137,0.23621,0.23621,0.32229,0.49092,0.61208,0.59575,0.56305,0.56305,0.45501,0.47733,0.62493,0.5604,0.84881,0.84881,0.59986,0.67564,0.66733,0.6726,0.37467,0.37467,0.04354,0.06631,0.88231,1.0,0.38007,0.38007,0.48281,0.3066,0.55442,0.48278,0.36214,0.36214,0.77582,0.7127,0.70235,0.62711,0.46602,0.46602
climbingdown,0.48712,0.56594,0.6808,0.68198,0.39053,0.39053,0.79993,0.4939,0.6725,0.45742,1.0,1.0,0.72994,0.68438,0.31492,0.25557,0.40699,0.40699,0.53988,0.6837,0.58257,0.43904,0.58343,0.58343,0.80724,0.58604,0.52427,0.41134,1.0,1.0,0.33607,0.37124,0.62265,0.53032,0.98658,0.98658,0.5273,0.52907,0.58723,0.38132,1.0,1.0,0.61879,0.63013,0.54321,0.51313,0.59875,0.59875,0.78959,0.76225,0.41959,0.48191,0.24085,0.24085,0.46528,0.52858,0.32345,0.30112,0.30012,0.30012,0.55108,0.54891,0.60956,0.4124,0.46349,0.46349,0.64809,0.66336,0.32644,0.52785,0.19223,0.19223,0.57639,0.6839,0.66992,0.57435,0.56621,0.56621,0.50615,0.48614,0.58755,0.58485,0.84881,0.84881,0.43105,0.32436,0.66605,0.72721,0.40035,0.40035,0.16222,0.28196,0.83546,0.96594,0.23687,0.23687,0.50736,0.38407,0.46333,0.44094,0.31339,0.31339,0.83722,0.75505,0.59782,0.43371,0.49105,0.49105
