Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
climbingdown,0.63278,0.62061,0.68789,0.58636,0.75647,0.75647,0.2478,0.56593,0.53923,0.45115,0.53718,0.53718,0.44036,0.60046,0.62747,0.76381,0.30635,0.30635,0.65696,0.95197,0.69335,0.70453,0.37895,0.37895,0.37856,0.75202,0.72342,0.55691,1.0,1.0,0.41336,0.47154,0.75533,0.74345,0.64335,0.64335,0.10909,0.63183,0.56904,0.49634,0.62082,0.62082,0.53342,0.53544,0.61222,0.57201,0.50336,0.50336,0.2123,0.27737,0.78796,0.71089,0.7648,0.7648,0.72239,0.65983,0.51526,0.58705,0.56559,0.56559,0.36507,0.33599,0.63567,0.54613,0.76557,0.76557,0.49709,0.58065,0.50935,0.46997,0.5056,0.5056,0.30516,0.66144,0.76709,0.76836,0.60908,0.60908,0.16811,0.25112,0.71623,0.8095,0.6477,0.6477,0.14043,0.0918,0.92227,0.7696,0.82392,0.82392,0.15553,0.22582,0.64889,0.67666,0.38267,0.38267,0.38567,0.4721,0.76526,0.7512,0.55479,0.55479,0.33153,0.17583,0.55005,0.48074,0.42789,0.42789
climbingdown,0.63611,0.54445,0.59074,0.57442,0.52636,0.52636,0.571,0.60638,0.73628,0.66356,0.88019,0.88019,0.50655,0.62549,0.65731,0.88271,0.51467,0.51467,0.85316,0.8882,0.60287,0.61029,0.71529,0.71529,0.23966,0.26078,0.79994,0.74821,1.0,1.0,0.67107,0.59232,0.68387,0.7041,0.60826,0.60826,0.39717,0.49069,0.74707,0.73425,0.80541,0.80541,0.46769,0.70124,0.61377,0.66086,0.50336,0.50336,0.38069,0.44696,0.66388,0.5292,0.3617,0.3617,0.54162,0.48658,0.47852,0.49828,0.55738,0.55738,0.58036,0.65634,0.59216,0.60075,0.56996,0.56996,0.43174,0.47081,0.2948,0.41158,0.45609,0.45609,0.55034,0.64806,0.73942,0.65732,0.60908,0.60908,0.53026,0.58847,0.57569,0.6513,0.53791,0.53791,0.38604,0.27173,0.68077,0.6183,0.32332,0.32332,0.48271,0.57344,0.76451,0.67186,0.61667,0.61667,0.6408,0.68777,0.73802,0.6427,0.35623,0.35623,0.44579,0.3174,0.77855,0.5811,0.74725,0.74725
climbingdown,0.64869,0.58607,0.73911,0.75518,0.7717,0.7717,0.73495,0.72576,0.89876,1.0,0.88019,0.88019,0.56731,0.55968,0.52724,0.57394,0.51467,0.51467,0.55173,0.39783,0.72725,0.57875,0.71529,0.71529,0.50313,0.40621,0.85856,0.7619,1.0,1.0,0.80186,0.69566,0.68785,0.60427,0.83254,0.83254,0.69899,0.60198,0.91804,0.91731,0.83768,0.83768,0.54943,0.62675,0.70162,0.70923,0.44197,0.44197,0.57504,0.64971,0.63208,0.51093,0.3378,0.3378,0.30158,0.35182,0.4483,0.46576,0.38858,0.38858,0.90849,0.86487,0.38485,0.41731,0.6946,0.6946,0.31532,0.41283,0.42893,0.45214,0.43838,0.43838,0.32573,0.12296,0.80496,0.66638,0.74744,0.74744,0.92943,1.0,0.45338,0.44044,0.45666,0.45666,0.80762,0.68562,0.6181,0.46996,0.37599,0.37599,0.90829,0.91979,0.36212,0.46428,0.7086,0.7086,0.61463,0.54185,0.83557,0.69497,0.48937,0.48937,0.85435,0.945,0.93964,0.75671,0.74725,0.74725
climbingdown,0.64454,0.62854,0.71684,0.6063,0.7717,0.7717,0.35295,0.28316,0.90748,0.89631,0.85482,0.85482,0.66259,0.60394,0.44698,0.52364,0.393,0.393,0.64815,0.58073,0.72968,0.62644,0.59248,0.59248,0.10267,0.45978,0.83294,0.66392,1.0,1.0,0.93908,0.81149,0.6583,0.50083,0.83254,0.83254,0.24658,0.12427,0.89757,0.90339,0.83768,0.83768,0.49082,0.36564,0.68368,0.6416,0.54826,0.54826,0.8297,0.79555,0.53423,0.39293,0.44981,0.44981,0.3615,0.43085,0.40404,0.36395,0.38858,0.38858,0.78462,0.74844,0.37609,0.41392,0.6946,0.6946,0.37041,0.47696,0.38619,0.35032,0.43838,0.43838,0.35311,0.19322,0.86313,0.73771,0.74744,0.74744,0.76307,0.78793,0.45595,0.47981,0.45666,0.45666,0.72649,0.78513,0.72667,0.55355,0.37599,0.37599,0.73783,0.7715,0.47382,0.61856,0.7086,0.7086,0.50397,0.36856,0.7846,0.67769,0.48937,0.48937,0.50352,0.78539,0.85763,0.7738,0.58014,0.58014
climbingdown,0.41709,0.51557,0.8024,0.63117,0.7601,0.7601,0.7666,1.0,0.7891,0.76463,0.85482,0.85482,0.60499,0.60417,0.59237,0.62843,0.60221,0.60221,0.60568,0.5829,0.73167,0.77577,0.43141,0.43141,0.52293,0.73824,0.75125,0.69677,1.0,1.0,0.66718,0.72875,0.78076,0.86964,0.785,0.785,0.62142,0.91857,0.81409,0.83607,0.80416,0.80416,0.75968,0.52383,0.69321,0.67936,0.61461,0.61461,0.57527,0.66064,0.70714,0.73896,0.44981,0.44981,0.54348,0.59726,0.41472,0.48877,0.31948,0.31948,0.49111,0.49392,0.57328,0.45849,0.79824,0.79824,0.47595,0.52765,0.3886,0.34267,0.52006,0.52006,0.60012,0.51987,0.83198,0.80634,0.54241,0.54241,0.38162,0.49681,0.71526,0.74822,0.73746,0.73746,0.30496,0.28798,0.78777,0.71525,0.49527,0.49527,0.33055,0.40584,0.63262,0.65522,0.47614,0.47614,0.18163,0.41255,0.71957,0.65529,0.43997,0.43997,0.50981,0.46889,0.65727,0.54584,0.50461,0.50461
climbingdown,0.38609,0.24264,0.88599,0.73743,0.7601,0.7601,0.67098,0.90997,0.60921,0.50534,0.70368,0.70368,0.22952,0.31819,0.80376,0.89155,0.82745,0.82745,0.27434,0.2768,0.65279,0.79815,0.41153,0.41153,0.95952,0.82466,0.66612,0.55075,1.0,1.0,0.23037,0.35759,0.77782,0.7976,0.785,0.785,0.68795,0.98294,0.68113,0.61343,0.80416,0.80416,0.94102,0.75771,0.62579,0.66543,0.61461,0.61461,0.09464,0.20407,0.75202,0.68543,0.39126,0.39126,0.67027,0.62082,0.60277,0.57527,0.82401,0.82401,0.32843,0.26311,0.81414,0.61306,1.0,1.0,0.60453,0.69201,0.5907,0.51579,0.66715,0.66715,0.54127,0.58929,0.78786,0.8262,0.54241,0.54241,0.14552,0.09247,0.7878,0.93271,0.73746,0.73746,0.23635,0.16978,0.81051,0.67613,0.59245,0.59245,0.12946,0.18142,0.65531,0.69211,0.44007,0.44007,0.43289,0.4721,0.77303,0.62605,0.5103,0.5103,0.74138,0.46438,0.54881,0.58259,0.50461,0.50461
climbingdown,0.7884,0.62911,0.7907,0.73876,0.70484,0.70484,0.49518,0.48404,0.76865,0.61974,1.0,1.0,0.27865,0.32677,0.73522,0.6951,0.82745,0.82745,0.53843,0.49308,0.65159,0.60659,0.56867,0.56867,0.7461,0.68369,0.69219,0.56423,1.0,1.0,0.44866,0.51291,0.57946,0.57723,0.38973,0.38973,0.46482,0.6834,0.78733,0.60979,1.0,1.0,0.60862,0.59872,0.69242,0.60134,0.58261,0.58261,0.15616,0.3045,0.66348,0.66787,0.34632,0.34632,0.51366,0.42047,0.6106,0.55571,0.82401,0.82401,0.57489,0.62476,0.72398,0.66312,1.0,1.0,0.49251,0.50998,0.52755,0.55887,0.66715,0.66715,0.19807,0.26704,0.78008,0.72605,0.52557,0.52557,0.46121,0.44895,0.61018,0.77816,0.40865,0.40865,0.47587,0.53331,0.69639,0.60071,0.59245,0.59245,0.46797,0.48478,0.72355,0.81805,0.88256,0.88256,0.64642,0.61481,0.67067,0.55372,0.5103,0.5103,0.55923,0.59333,0.6258,0.64429,0.46149,0.46149
climbingdown,0.96846,0.86665,0.73291,0.7059,0.70484,0.70484,0.3036,0.06643,0.88852,0.82041,1.0,1.0,0.60103,0.58934,0.46568,0.58621,0.33463,0.33463,0.96444,0.85617,0.71122,0.66722,0.56867,0.56867,0.21237,0.18425,0.83087,0.7233,0.92649,0.92649,0.85534,0.723,0.53929,0.59787,0.54978,0.54978,0.24584,0.17352,0.9295,0.79442,1.0,1.0,0.29171,0.05046,0.71439,0.69606,0.58261,0.58261,0.51117,0.55135,0.6038,0.60171,0.31489,0.31489,0.31081,0.36044,0.39559,0.43578,0.39422,0.39422,0.83641,0.78964,0.3567,0.47129,0.61727,0.61727,0.29631,0.40515,0.36142,0.41338,0.59378,0.59378,0.41108,0.18319,0.85303,0.63441,0.67506,0.67506,0.87014,0.83498,0.40906,0.486,0.40865,0.40865,0.72265,0.61251,0.60828,0.51126,0.38361,0.38361,0.84947,0.84254,0.39328,0.45738,0.88256,0.88256,0.64428,0.68133,0.6257,0.49813,0.31469,0.31469,0.49279,0.78269,0.71462,0.64212,0.60571,0.60571
climbingdown,0.57619,0.59202,0.67611,0.62353,0.49794,0.49794,0.58472,0.50506,0.78512,0.75007,0.76143,0.76143,0.68322,0.68297,0.42642,0.52095,0.33463,0.33463,0.72268,0.78589,0.62482,0.72723,0.50886,0.50886,0.29618,0.30156,0.85558,0.88592,1.0,1.0,0.82954,0.8025,0.5972,0.65443,0.54978,0.54978,0.48048,0.2722,0.85535,0.74616,0.88536,0.88536,0.42735,0.10933,0.5487,0.45611,0.75543,0.75543,0.63817,0.75334,0.55626,0.56778,0.42723,0.42723,0.34587,0.38931,0.41337,0.4663,0.37541,0.37541,0.85723,0.89022,0.34597,0.40516,0.58481,0.58481,0.32408,0.40975,0.27757,0.38466,0.16119,0.16119,0.75767,0.54329,0.81046,0.63364,0.67506,0.67506,0.90665,0.91797,0.39426,0.44131,0.37673,0.37673,0.73493,0.59545,0.54353,0.5135,0.38361,0.38361,0.853,0.8417,0.36821,0.50154,0.72333,0.72333,0.52541,0.7779,0.63977,0.56268,0.31469,0.31469,0.8126,0.80613,0.74953,0.59561,0.69075,0.69075
climbingdown,0.12751,0.13137,0.63587,0.5805,0.37437,0.37437,0.70865,0.64446,0.693,0.72769,0.76143,0.76143,0.6839,0.75017,0.57046,0.62779,0.38806,0.38806,0.4632,0.63446,0.54329,0.66339,0.18404,0.18404,0.65354,0.35138,0.80086,0.72953,1.0,1.0,0.60374,0.66742,0.68321,0.65462,0.7692,0.7692,0.77914,0.5665,0.72716,0.59458,0.82311,0.82311,0.6212,0.56147,0.65553,0.57394,0.75543,0.75543,0.65303,0.77068,0.78271,0.56129,0.60288,0.60288,0.52199,0.46023,0.53413,0.67681,0.68069,0.68069,0.6216,0.61873,0.58553,0.50618,0.55002,0.55002,0.44727,0.43702,0.388,0.48588,0.98844,0.98844,0.60216,0.54329,0.73272,0.58987,0.47213,0.47213,0.58251,0.60841,0.55506,0.67483,0.37673,0.37673,0.6295,0.5987,0.7129,0.53392,0.68038,0.68038,0.50714,0.60544,0.71083,0.74076,0.54629,0.54629,0.21267,0.50054,0.66243,0.65059,0.27511,0.27511,0.76992,0.55455,0.68645,0.58408,0.69075,0.69075
