Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
jumping,0.20586,0.5075,0.83482,0.85697,0.48632,0.48632,0.53281,0.4579,0.78501,0.7912,1.0,1.0,0.68143,0.382,0.26068,0.20277,0.20572,0.20572,0.43292,0.79138,0.48345,0.42929,0.26026,0.26026,0.55927,0.43459,0.92452,0.87116,1.0,1.0,0.57041,0.24628,0.42308,0.39743,0.42089,0.42089,0.90701,0.81989,0.86897,0.9099,1.0,1.0,0.15406,0.34739,0.45278,0.42809,0.54242,0.54242,0.47236,0.3118,0.39455,0.28599,0.7522,0.7522,0.68136,0.37705,0.41706,0.33344,0.44194,0.44194,0.33355,0.4514,0.25292,0.19345,0.21314,0.21314,0.43208,0.52715,0.47201,0.50379,0.34039,0.34039,0.69671,0.68887,0.44873,0.43314,0.45724,0.45724,0.28688,0.06228,0.26952,0.32301,0.197,0.197,0.45501,0.42305,0.52756,0.55111,0.45823,0.45823,0.30629,0.23382,0.36933,0.29643,0.28437,0.28437,0.39228,0.57989,0.38265,0.27991,0.35621,0.35621,0.54796,0.22051,0.49858,0.46768,0.48779,0.48779
jumping,0.14894,0.31514,0.81671,0.89726,0.46518,0.46518,0.73614,0.46458,0.81088,0.93152,1.0,1.0,0.70871,0.42067,0.34023,0.3602,0.41979,0.41979,0.31487,0.73167,0.59885,0.4579,0.26026,0.26026,0.7182,0.66445,0.95666,0.91556,1.0,1.0,0.675,0.26075,0.47734,0.49077,0.44974,0.44974,0.54752,0.42795,0.86624,0.83019,1.0,1.0,0.18276,0.41284,0.55408,0.4934,0.73809,0.73809,0.43635,0.29617,0.3529,0.29508,0.7522,0.7522,0.64488,0.37887,0.43309,0.30277,0.45695,0.45695,0.31305,0.4073,0.25984,0.21424,0.21314,0.21314,0.52883,0.41591,0.42046,0.42378,0.34039,0.34039,0.18746,0.52004,0.45008,0.47131,0.44148,0.44148,0.3448,0.07397,0.3097,0.32183,0.27075,0.27075,0.25611,0.26353,0.56528,0.55433,0.45823,0.45823,0.34503,0.2716,0.38536,0.32109,0.41342,0.41342,0.57025,0.61485,0.3719,0.29755,0.39786,0.39786,0.36477,0.0,0.54333,0.39481,0.53565,0.53565
jumping,0.05086,0.11393,0.80773,0.89706,0.49663,0.49663,0.95077,0.96867,0.79466,0.89724,1.0,1.0,0.67612,0.44956,0.35283,0.34808,0.41979,0.41979,0.27917,0.74793,0.65011,0.50591,0.25265,0.25265,0.8862,0.92562,0.93966,0.91519,1.0,1.0,0.73185,0.28157,0.51363,0.55656,0.60626,0.60626,0.69901,0.5303,0.89084,0.91135,1.0,1.0,0.44496,0.51668,0.69936,0.56845,0.86621,0.86621,0.47307,0.3354,0.42408,0.32455,0.74194,0.74194,0.7792,0.53443,0.40188,0.29138,0.45695,0.45695,0.30139,0.33106,0.28173,0.27813,0.2975,0.2975,0.12593,0.2346,0.41078,0.39563,0.33568,0.33568,0.62035,0.66679,0.48151,0.50614,0.5119,0.5119,0.37715,0.05948,0.34667,0.38041,0.27075,0.27075,0.44742,0.39705,0.65114,0.56436,0.56025,0.56025,0.35238,0.34531,0.45919,0.36333,0.41342,0.41342,0.57929,0.80051,0.45009,0.35679,0.47468,0.47468,0.4934,0.0882,0.61989,0.44852,0.57804,0.57804
jumping,0.1885,0.4463,0.84077,0.88926,0.51808,0.51808,0.49673,0.42143,0.79416,0.8065,1.0,1.0,0.645,0.48289,0.30306,0.16974,0.24053,0.24053,0.36547,0.71376,0.52102,0.4913,0.25265,0.25265,0.4692,0.3039,0.94849,0.89357,1.0,1.0,0.60968,0.1628,0.52849,0.50755,0.75056,0.75056,0.88401,0.74452,0.89682,0.91914,1.0,1.0,0.40997,0.41284,0.66672,0.56652,0.86621,0.86621,0.45647,0.32022,0.4466,0.31527,0.74194,0.74194,0.72248,0.5796,0.39476,0.28548,0.46947,0.46947,0.34674,0.41247,0.31315,0.27005,0.2975,0.2975,0.32936,0.34015,0.4669,0.46441,0.4135,0.4135,0.75334,0.70297,0.49642,0.52436,0.57541,0.57541,0.33237,0.08617,0.3131,0.34146,0.20185,0.20185,0.51157,0.55306,0.7031,0.53616,0.56025,0.56025,0.31781,0.35033,0.45354,0.2994,0.3883,0.3883,0.35903,0.75963,0.52934,0.39526,0.47468,0.47468,0.5555,0.20507,0.60278,0.44637,0.57804,0.57804
jumping,0.12373,0.4568,0.88466,0.89262,0.51808,0.51808,0.58763,0.34909,0.82278,0.85953,1.0,1.0,0.748,0.49311,0.35236,0.19512,0.26921,0.26921,0.40729,0.799,0.54525,0.49435,0.29249,0.29249,0.44531,0.18051,0.98145,0.96747,1.0,1.0,0.61123,0.21099,0.53923,0.47957,0.75056,0.75056,0.51823,0.37326,0.91576,0.9285,1.0,1.0,0.23096,0.31718,0.54915,0.46454,0.57776,0.57776,0.42023,0.30622,0.4065,0.31436,0.69742,0.69742,0.61186,0.51913,0.39734,0.26786,0.46947,0.46947,0.31235,0.41546,0.30541,0.23096,0.20941,0.20941,0.61244,0.57109,0.48514,0.47685,0.48721,0.48721,0.23906,0.4334,0.47533,0.50755,0.57541,0.57541,0.33827,0.11617,0.40368,0.35225,0.71558,0.71558,0.34327,0.27547,0.71566,0.53509,0.63899,0.63899,0.3411,0.3218,0.37237,0.26316,0.30205,0.30205,0.48989,0.72724,0.46504,0.38631,0.46478,0.46478,0.46863,0.28997,0.54394,0.45443,0.55323,0.55323
jumping,0.04658,0.16406,0.86443,0.89668,0.51349,0.51349,0.84977,0.76665,0.81489,0.87839,1.0,1.0,0.72939,0.47267,0.40603,0.24109,0.45485,0.45485,0.37561,0.87562,0.59637,0.50225,0.29249,0.29249,0.80358,0.7176,0.9557,0.94662,1.0,1.0,0.69677,0.36754,0.49941,0.46666,0.59591,0.59591,0.58137,0.38847,0.90513,0.91122,1.0,1.0,0.06854,0.28508,0.4912,0.4938,0.57776,0.57776,0.4453,0.31135,0.39752,0.32149,0.69742,0.69742,0.71168,0.57814,0.36297,0.27468,0.34612,0.34612,0.31058,0.41165,0.31059,0.20554,0.20196,0.20196,0.30594,0.3854,0.5389,0.52957,0.52049,0.52049,0.51295,0.69258,0.44074,0.53177,0.45627,0.45627,0.35794,0.05058,0.39601,0.33988,0.71558,0.71558,0.46875,0.27547,0.62596,0.47109,0.63899,0.63899,0.33016,0.29987,0.37933,0.26528,0.3422,0.3422,0.51343,0.64566,0.3806,0.36864,0.46478,0.46478,0.5427,0.35943,0.49055,0.39588,0.55323,0.55323
jumping,0.20019,0.41675,0.81355,0.84983,0.51349,0.51349,0.56871,0.51407,0.80675,0.83234,1.0,1.0,0.66386,0.44289,0.34544,0.21698,0.45485,0.45485,0.38594,0.8534,0.51341,0.55073,0.25502,0.25502,0.65073,0.64258,0.92643,0.90294,1.0,1.0,0.64358,0.23774,0.43879,0.39841,0.4043,0.4043,0.98134,0.92429,0.88495,0.92201,1.0,1.0,0.01527,0.35683,0.56484,0.52953,0.62219,0.62219,0.44629,0.30672,0.36726,0.3162,0.53974,0.53974,0.75055,0.57814,0.34982,0.27758,0.2616,0.2616,0.39535,0.51075,0.31943,0.22281,0.23054,0.23054,0.31138,0.28613,0.52516,0.59778,0.52049,0.52049,0.81413,0.85065,0.42144,0.50259,0.45627,0.45627,0.34342,0.07804,0.25292,0.30629,0.13262,0.13262,0.49771,0.39916,0.47965,0.35061,0.43316,0.43316,0.29459,0.29221,0.41379,0.2272,0.3422,0.3422,0.41718,0.67035,0.3744,0.33508,0.36827,0.36827,0.51639,0.2624,0.37603,0.36938,0.31686,0.31686
jumping,0.20359,0.32399,0.7907,0.86464,0.45681,0.45681,0.54047,0.384,0.80202,0.84418,1.0,1.0,0.58565,0.38689,0.24291,0.16096,0.15344,0.15344,0.4224,0.87794,0.48728,0.50617,0.18809,0.18809,0.47241,0.3076,0.9258,0.89653,1.0,1.0,0.58778,0.24295,0.41514,0.35999,0.35466,0.35466,0.78701,0.7085,0.89467,0.92539,1.0,1.0,0.22117,0.4443,0.58662,0.48994,0.62219,0.62219,0.42854,0.30471,0.31443,0.23435,0.45021,0.45021,0.66873,0.44372,0.34908,0.23961,0.34928,0.34928,0.31516,0.37463,0.31958,0.25582,0.28196,0.28196,0.60539,0.52453,0.47663,0.52265,0.42995,0.42995,0.40637,0.65102,0.4105,0.49733,0.33582,0.33582,0.31177,0.09481,0.24991,0.3364,0.01235,0.01235,0.29048,0.21152,0.4268,0.35303,0.43316,0.43316,0.35696,0.34927,0.41448,0.29481,0.28404,0.28404,0.50554,0.651,0.37587,0.26652,0.36827,0.36827,0.40438,0.27012,0.36554,0.36544,0.3067,0.3067
jumping,0.01172,0.0,0.82661,0.90854,0.46413,0.46413,0.9274,0.82567,0.81628,0.92982,1.0,1.0,0.59524,0.43222,0.2662,0.19284,0.2631,0.2631,0.40642,0.71343,0.51992,0.59668,0.17733,0.17733,0.69892,0.60488,0.94701,0.9004,1.0,1.0,0.70563,0.31009,0.50119,0.52834,0.42543,0.42543,0.47524,0.37605,0.88948,0.86559,1.0,1.0,0.34819,0.44682,0.4637,0.44561,0.56773,0.56773,0.40689,0.29149,0.29076,0.21407,0.45138,0.45138,0.67627,0.45282,0.33866,0.23762,0.34928,0.34928,0.26667,0.35067,0.27125,0.19673,0.28196,0.28196,0.52686,0.40569,0.48039,0.49148,0.42995,0.42995,0.18894,0.48182,0.44196,0.54253,0.41704,0.41704,0.33985,0.06634,0.30304,0.42529,0.06791,0.06791,0.27745,0.026,0.55104,0.43457,0.38532,0.38532,0.38707,0.36222,0.38272,0.32568,0.25744,0.25744,0.62048,0.62058,0.39763,0.2919,0.45328,0.45328,0.40305,0.32304,0.42785,0.32981,0.35945,0.35945
jumping,0.0,0.12138,0.86433,0.93984,0.48133,0.48133,0.84593,0.8203,0.80943,0.8854,1.0,1.0,0.69233,0.52067,0.28401,0.21349,0.29688,0.29688,0.34979,0.68789,0.57561,0.63576,0.28724,0.28724,0.82034,1.0,0.94149,0.89905,1.0,1.0,0.76039,0.38066,0.53597,0.58208,0.42543,0.42543,0.70251,0.49078,0.90718,0.92633,1.0,1.0,0.35255,0.49402,0.54325,0.43855,0.56773,0.56773,0.42353,0.29589,0.33812,0.27391,0.54628,0.54628,0.74057,0.57559,0.33749,0.23402,0.3731,0.3731,0.33126,0.4465,0.24605,0.18402,0.22355,0.22355,0.13195,0.35606,0.51764,0.51771,0.4291,0.4291,0.5973,0.82894,0.46568,0.57209,0.41704,0.41704,0.37017,0.13167,0.29375,0.38864,0.1851,0.1851,0.51006,0.34926,0.60249,0.47315,0.4681,0.4681,0.32805,0.35958,0.44465,0.31614,0.36219,0.36219,0.54057,0.63184,0.50554,0.3828,0.49721,0.49721,0.65778,0.41125,0.55647,0.37207,0.55362,0.55362
