Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
climbingdown,0.52943,0.62656,0.71158,0.57598,0.6877,0.6877,0.49177,0.3937,0.53132,0.30079,0.98654,0.98654,0.0748,0.17662,0.44781,0.81476,0.16577,0.16577,0.62411,0.7025,0.56817,0.47577,0.44768,0.44768,0.71285,0.6795,0.71482,0.57467,1.0,1.0,0.52087,0.60056,0.77163,0.8454,0.88245,0.88245,0.87849,0.61731,0.52959,0.35632,1.0,1.0,0.0,0.14473,0.47855,0.49227,0.24548,0.24548,0.65855,0.66996,0.44797,0.62433,0.46108,0.46108,0.61215,0.70677,0.67472,0.62184,0.47816,0.47816,0.1525,0.09437,0.54964,0.48704,0.16916,0.16916,1.0,1.0,0.61556,0.77799,0.59663,0.59663,0.71906,0.46134,0.70465,0.51872,0.51834,0.51834,0.03307,0.13171,0.73734,0.76359,0.36183,0.36183,0.0804,0.22518,0.94483,0.87156,0.93401,0.93401,0.50791,0.59006,0.52501,0.37089,0.19837,0.19837,0.35225,0.36565,0.37179,0.38329,0.31919,0.31919,0.87902,0.43325,0.42454,0.3164,0.46751,0.46751
climbingdown,0.78917,0.78038,0.61404,0.5267,0.6877,0.6877,0.54977,0.43098,0.52414,0.33121,0.92246,0.92246,0.55634,0.43805,0.39995,0.84672,0.27744,0.27744,0.42023,0.6702,0.58617,0.47422,0.2782,0.2782,0.66517,0.45778,0.6778,0.54936,1.0,1.0,0.69486,0.67726,0.78031,0.782,0.92108,0.92108,0.98207,0.71461,0.45467,0.27135,1.0,1.0,0.23855,0.29008,0.54777,0.5607,0.54958,0.54958,0.42978,0.46718,0.44435,0.56175,0.18059,0.18059,0.0,0.08045,0.47573,0.51507,0.26005,0.26005,0.49101,0.45311,0.49606,0.6065,0.41148,0.41148,0.70436,0.6766,0.65584,0.60948,0.59587,0.59587,0.43335,0.32154,0.68205,0.53865,0.51834,0.51834,0.34566,0.40779,0.64647,0.67059,0.36183,0.36183,0.73288,0.7057,0.72996,0.64634,0.5857,0.5857,0.09948,0.07226,0.77461,0.7505,0.19837,0.19837,0.71265,0.64246,0.33839,0.40005,0.26106,0.26106,0.49498,0.3694,0.43477,0.34745,0.3449,0.3449
climbingdown,1.0,1.0,0.66204,0.68636,0.60741,0.60741,0.75188,0.56637,0.56561,0.44861,0.92246,0.92246,0.82343,0.6973,0.348,0.58968,0.27744,0.27744,0.34844,0.46009,0.52203,0.45527,0.38581,0.38581,0.83256,0.54982,0.63557,0.41108,1.0,1.0,0.52208,0.46161,0.71709,0.63051,0.92108,0.92108,0.83353,0.69944,0.46814,0.28182,1.0,1.0,0.51685,0.54186,0.46843,0.37542,0.54958,0.54958,0.39433,0.46254,0.42321,0.41592,0.19167,0.19167,0.47537,0.49965,0.53504,0.48105,0.3312,0.3312,0.50911,0.48484,0.55099,0.53322,0.41148,0.41148,0.56637,0.55209,0.56824,0.61688,0.50979,0.50979,0.3833,0.41127,0.63865,0.53665,0.51784,0.51784,0.1741,0.15985,0.61762,0.53352,0.2506,0.2506,0.37805,0.57289,0.84609,0.75909,0.5857,0.5857,0.12402,0.17,0.69179,0.68318,0.13543,0.13543,0.9779,0.78363,0.29888,0.38191,0.35019,0.35019,0.28401,0.21352,0.47004,0.44717,0.31792,0.31792
climbingdown,0.90491,0.87431,0.67399,0.60136,0.60741,0.60741,0.69285,0.63812,0.46427,0.31373,0.92132,0.92132,0.4337,0.38533,0.36087,0.56953,0.23358,0.23358,0.4373,0.47737,0.44565,0.42361,0.38581,0.38581,0.63201,0.49347,0.61667,0.35651,1.0,1.0,0.53503,0.58733,0.60089,0.5758,0.73949,0.73949,0.8018,0.51832,0.59815,0.42034,1.0,1.0,0.49649,0.54186,0.40621,0.31452,0.35956,0.35956,0.51328,0.51429,0.38478,0.48428,0.29459,0.29459,0.51994,0.50353,0.5771,0.68162,0.3312,0.3312,0.12618,0.04433,0.73357,0.83265,0.20312,0.20312,0.72163,0.67956,0.61786,0.81797,0.60832,0.60832,0.73584,0.72725,0.56319,0.47882,0.50173,0.50173,0.08357,0.16321,0.53359,0.49057,0.20466,0.20466,0.15938,0.21743,0.78318,0.69998,0.60935,0.60935,0.59148,0.60125,0.46119,0.38048,0.43524,0.43524,0.55201,0.42352,0.37284,0.41811,0.40218,0.40218,0.54225,0.44569,0.44409,0.48356,0.31792,0.31792
climbingdown,0.58169,0.62959,0.52249,0.39734,0.41972,0.41972,0.57266,0.56705,0.43036,0.30922,0.84607,0.84607,0.25646,0.26645,0.29419,0.49166,0.09318,0.09318,0.52189,0.59008,0.45599,0.41398,0.29521,0.29521,0.40847,0.32161,0.54628,0.31883,1.0,1.0,0.80627,0.82154,0.49835,0.52327,0.56529,0.56529,0.7492,0.5626,0.66762,0.53963,1.0,1.0,0.52814,0.4207,0.44387,0.38351,0.35956,0.35956,0.52601,0.59255,0.39281,0.56669,0.29459,0.29459,0.30178,0.19619,0.46396,0.45786,0.30147,0.30147,0.10518,0.15064,0.60649,0.7318,0.09445,0.09445,0.67673,0.66772,0.60118,0.59088,0.60832,0.60832,0.73666,0.67874,0.50759,0.43409,0.34609,0.34609,0.42348,0.49253,0.42899,0.35541,0.34172,0.34172,0.59485,0.41098,0.63681,0.54245,0.60935,0.60935,0.34248,0.36694,0.77282,0.75329,0.43524,0.43524,0.60519,0.453,0.37995,0.42576,0.40218,0.40218,0.537,0.40257,0.39183,0.34381,0.37451,0.37451
climbingdown,0.5368,0.53783,0.54475,0.50959,0.46012,0.46012,0.64821,0.38594,0.58748,0.46817,1.0,1.0,0.54451,0.51396,0.31051,0.4886,0.25865,0.25865,0.42523,0.42592,0.41777,0.32979,0.29521,0.29521,0.71088,0.51464,0.51676,0.33768,1.0,1.0,0.76697,0.82154,0.43983,0.50749,0.56529,0.56529,0.69953,0.62981,0.64522,0.51322,1.0,1.0,0.53926,0.44009,0.46518,0.43485,0.43473,0.43473,0.46968,0.50064,0.39887,0.5608,0.25014,0.25014,0.39864,0.09174,0.48002,0.45175,0.35862,0.35862,0.56723,0.50434,0.47597,0.49677,0.31894,0.31894,0.47794,0.44929,0.47543,0.51656,0.42447,0.42447,0.7045,0.66833,0.51947,0.45862,0.36402,0.36402,0.51878,0.53417,0.43652,0.32594,0.34172,0.34172,0.59564,0.45036,0.58599,0.51848,0.53142,0.53142,0.00426,0.01112,0.56413,0.48295,0.32574,0.32574,0.6054,0.44784,0.33906,0.39469,0.34839,0.34839,0.40903,0.28897,0.38987,0.31196,0.37451,0.37451
climbingdown,0.51246,0.48693,0.62149,0.51943,0.7445,0.7445,0.78916,0.60877,0.66069,0.50628,1.0,1.0,0.65364,0.62622,0.39487,0.31235,0.44877,0.44877,0.23359,0.31703,0.37307,0.3064,0.23973,0.23973,0.82522,0.55494,0.53776,0.36672,1.0,1.0,0.45424,0.61254,0.44317,0.54719,0.42646,0.42646,0.75571,0.64873,0.59594,0.45347,1.0,1.0,0.44009,0.35907,0.50397,0.50053,0.57031,0.57031,0.48367,0.49618,0.42455,0.42583,0.20934,0.20934,0.41336,0.14679,0.54085,0.53235,0.45419,0.45419,0.4288,0.44881,0.77941,0.75344,0.31894,0.31894,0.5882,0.54242,0.49249,0.58579,0.43616,0.43616,0.66477,0.47589,0.4896,0.32935,0.47769,0.47769,0.1163,0.24611,0.55726,0.58147,0.26969,0.26969,0.32279,0.33578,0.64237,0.6337,0.45158,0.45158,0.26665,0.2638,0.65075,0.50875,0.32574,0.32574,0.60265,0.3815,0.37295,0.43071,0.37385,0.37385,0.45784,0.27446,0.42716,0.38172,0.3005,0.3005
climbingdown,0.54854,0.61271,0.60313,0.4821,0.7445,0.7445,0.61558,0.6051,0.65438,0.39544,1.0,1.0,0.48954,0.48112,0.45059,0.4757,0.46201,0.46201,0.30242,0.41689,0.40075,0.34042,0.31163,0.31163,0.69226,0.53146,0.51907,0.32367,1.0,1.0,0.48131,0.58432,0.47747,0.51891,0.49701,0.49701,0.65148,0.52778,0.65013,0.49911,1.0,1.0,0.32722,0.30543,0.52109,0.44593,0.57031,0.57031,0.54751,0.52098,0.49772,0.64416,0.3579,0.3579,0.45052,0.19548,0.55797,0.57074,0.45419,0.45419,0.03255,0.03788,0.53516,0.52283,0.31242,0.31242,0.78365,0.80209,0.45324,0.47187,0.60862,0.60862,0.575,0.44722,0.49546,0.38929,0.47769,0.47769,0.07747,0.09587,0.53727,0.52431,0.22777,0.22777,0.34195,0.30017,0.6802,0.56626,0.53164,0.53164,0.5892,0.61329,0.57487,0.54205,0.3559,0.3559,0.57015,0.39624,0.41628,0.47024,0.37385,0.37385,0.66728,0.46269,0.44523,0.38871,0.32224,0.32224
climbingdown,0.55836,0.65002,0.62857,0.56966,0.45732,0.45732,0.66072,0.57524,0.66934,0.50966,1.0,1.0,0.43805,0.4213,0.41518,0.43744,0.46201,0.46201,0.40952,0.43338,0.40745,0.32782,0.31163,0.31163,0.584,0.49005,0.53469,0.31277,1.0,1.0,0.72643,0.77144,0.49667,0.43123,0.54001,0.54001,0.6425,0.52778,0.71473,0.52638,1.0,1.0,0.17239,0.31439,0.58742,0.51379,0.31564,0.31564,0.43342,0.40256,0.56587,0.57004,0.3579,0.3579,0.54026,0.22371,0.57909,0.56151,0.39352,0.39352,0.1897,0.17051,0.53027,0.53863,0.23028,0.23028,0.64322,0.74013,0.62727,0.59902,0.60862,0.60862,0.29812,0.16833,0.5743,0.50422,0.37227,0.37227,0.51762,0.54347,0.42349,0.38041,0.2403,0.2403,0.57583,0.48869,0.69552,0.52395,0.59324,0.59324,0.54157,0.5774,0.79372,0.70056,0.47575,0.47575,0.52056,0.58017,0.44693,0.52412,0.42997,0.42997,0.47818,0.39718,0.45464,0.42881,0.32224,0.32224
climbingdown,0.55243,0.49766,0.68274,0.72327,0.63835,0.63835,0.72511,0.39029,0.7294,0.5561,1.0,1.0,0.66291,0.58334,0.40871,0.50119,0.37804,0.37804,0.32561,0.40589,0.36989,0.31939,0.29201,0.29201,0.53368,0.50346,0.60262,0.35771,1.0,1.0,0.67905,0.74584,0.54045,0.51406,0.54001,0.54001,0.69047,0.73778,0.63105,0.35647,1.0,1.0,0.36916,0.41665,0.60542,0.52617,0.39128,0.39128,0.3087,0.3563,0.48446,0.57329,0.20783,0.20783,0.46492,0.11891,0.63407,0.6687,0.49606,0.49606,0.59571,0.52532,0.53678,0.64357,0.33361,0.33361,0.44858,0.48047,0.61853,0.65186,0.40534,0.40534,0.57135,0.29187,0.62999,0.62732,0.44043,0.44043,0.37642,0.40673,0.54649,0.48085,0.2403,0.2403,0.56167,0.48408,0.78772,0.61112,0.7616,0.7616,0.68109,0.75465,0.84188,0.77236,0.52277,0.52277,0.81349,0.81755,0.47045,0.5358,0.4555,0.4555,0.37303,0.24005,0.52548,0.48253,0.51624,0.51624
