id,attr_x1_chest_acc,attr_y1_chest_acc,attr_z1_chest_acc,attr_x2_thigh_acc,attr_y2_thigh_acc,attr_z2_thigh_acc,attr_x3_waist_acc,attr_y3_waist_acc,attr_z3_waist_acc,attr_x4_chest_gyr,attr_y4_chest_gyr,attr_z4_chest_gyr,attr_x5_thigh_gyr,attr_y5_thigh_gyr,attr_z5_thigh_gyr,attr_x6_waist_gyr,attr_y6_waist_gyr,attr_z6_waist_gyr
50.0,0.96546185,9.3182335,0.688333,1.9369092,9.331401,-0.012569559,19.607914,1.7908629,-0.9552864999999999,0.07880162,0.017104227,-0.007941248,-0.06696943,0.16696541,0.042162977000000004,0.30519359999999995,-0.050914295,-0.13504106
51.0,0.82899237,9.037513,0.4842273,1.963844,9.436148,-0.009576807,19.607914,2.7617116000000004,-1.5286977,0.07422013,0.018936822,-0.002443461,-0.066663995,0.13520041,0.042468414,-0.09003622,-0.3065614,0.0020981915
52.0,0.801459,8.871715,0.5805939,1.9722236000000002,9.463681,0.012569559,19.607914,1.3156139,-5.117605999999999,0.07422013,0.018936822,-0.002443461,-0.065442264,0.13703302,0.034527164,-0.094006844,-0.29984188,0.18688494
53.0,0.7703344,8.314464,0.44113165,1.9506758000000002,9.450513,-0.011971008,19.607914,1.1641805,-4.926668599999999,0.07422013,0.018936822,-0.002443461,-0.07185635,0.15169378,0.035748895,-0.20854408,-0.1755308,0.13068533
54.0,0.53809685,7.526173,0.7338228,1.929128,9.432556,-0.065242,18.994997,1.4760253,-3.2190042,0.06566802,0.020463986,-0.0015271631,-0.07032919,0.15383181,0.035443462,-0.31636178,-0.28518109999999997,-0.16558433
55.0,0.5129577000000001,6.928221000000001,0.10235212,1.9512744,9.457695,-0.08379706,10.278308,0.7344214,-3.8792052000000004,0.061391957000000004,0.019547688,-0.0033597588,-0.07429981,0.15688613,0.033,-0.17952798,-0.21218272,-0.015922332
56.0,0.49440265,6.470330000000001,-0.06883330000000001,1.9788077000000002,9.445126,-0.037708677,1.3988123,-0.28311434,-3.305794,0.061391957000000004,0.019547688,-0.0033597588,-0.07552154,0.16818714,0.03513803,-0.29284346,0.30583102,0.24064109
57.0,0.5967548,6.1644707,-0.6362591,1.951873,9.387066,-0.034715924,-2.1416135,0.0023942017,-2.0326772,0.05497787,0.025045475,0.0012217305,-0.07582697,0.16360565,0.030556541,-0.5118387,0.7291605999999999,0.29470265
58.0,0.8463503000000001,6.291363700000001,-0.87448215,1.9195513,9.370906,-0.05686229,-4.7656584,1.1426326999999998,-0.107739076,0.044898596,0.032070424,0.00061086525,-0.07429981,0.16452195,0.022920724,-0.7085373,0.55384225,0.43795055
59.0,0.9959879,6.460753400000001,-0.90500826,1.9147629000000002,9.376891,-0.05686229,-2.5384523999999997,0.32621,-0.9068039000000001,0.044898596,0.032070424,0.00061086525,-0.06788573,0.16696541,0.030861972,-0.5161147,-0.19630022,0.14473522
60.0,1.0061632,7.104195,-0.8571242,1.9075803,9.435549,0.01616086,0.6380547,-1.0307038,-1.7166426,0.03359759,0.03604105,-0.002443461,-0.061471645,0.16055132,0.037886925,-0.23847649,-0.45897228,-0.10174889999999999
61.0,0.6895300999999999,8.245032,-1.3844471,1.9153613999999999,9.458294,-0.008379705999999999,1.3934253,-0.86011696,-1.6699557,0.030848695,0.032070424,-0.0033597588,-0.05627929,0.14833401,0.033305432999999995,-0.106835015,-0.37589459999999997,-0.26240647
62.0,0.6619968,9.408014999999999,-0.87567925,1.917157,9.446322,-0.011372458,0.8702923,0.14065935,-1.2808979,0.030848695,0.032070424,-0.0033597588,-0.053224962,0.13947648,0.029029377000000002,-0.02925513,-0.2506672,-0.14786923
63.0,1.0360907,11.505935000000001,-0.65301853,1.9572599,9.479242999999999,0.037110128,-0.039504327,0.9463082,-0.49260699999999996,0.030848695,0.032070424,-0.0033597588,-0.05505756,0.13764387,0.029029377000000002,-0.079346076,-0.05916097,-0.021725552000000002
64.0,1.6310499,15.18283,0.08559271,2.0027497,9.463082,-0.014963761,-0.7009025,1.055843,0.32621,0.03390302,0.03145956,-0.0033597588,-0.062387943,0.14650142,0.018950101,-0.20548975,0.14120282,-0.0095082475
65.0,2.267309,18.813038,0.8900445,1.9991584,9.44333,-0.061052144,-0.41120413,0.24361002,0.7745243,0.049480084,0.032070424,0.0,-0.06727487,0.17429578,0.018644668,-0.30109018,0.21939358,-0.055628575
66.0,2.710835,19.608511,-0.2124854,1.9746178,9.420585,-0.023942016,0.6147113000000001,-1.0187328000000002,0.7942764,0.049480084,0.032070424,0.0,-0.076743275,0.18345878,0.020477263,-0.28581852,0.18915574,-0.13840082
67.0,2.9364884,19.608511,-0.94930094,1.9381063000000003,9.396643,-0.05267244,1.738789,-1.4862007,1.2306197,0.061086524,0.020463986,-0.00030543262000000003,-0.078270435,0.18040444,0.023837022000000003,-0.26627085,0.114324756,-0.16283542
68.0,3.3237504999999996,19.608511,-0.5662286999999999,1.9099745,9.408014999999999,-0.08918401599999999,2.8652607999999997,-2.2026656000000004,2.1134815,0.08368854,0.01282817,-0.007330383,-0.066663995,0.17612839,0.02597505,-0.11966319,0.11554649,-0.13015413
69.0,3.675698,19.608511,-0.22026655,1.9153613999999999,9.416994,-0.08738836,5.6922144999999995,-1.6106992,1.5981296,0.08368854,0.01282817,-0.007330383,-0.07277265,0.17551753,0.03513803,0.073064804,0.18732315,-0.039746076
70.0,3.3584663999999997,18.253992,0.93014735,1.9512744,9.48044,-0.13227965,9.728839,-0.25617957,-0.46148238,0.09285152,0.018936822,-0.014966198,-0.06819116,0.16146761,0.029029377000000002,0.35864429999999997,0.22672397,-0.044327565
71.0,1.7118542,12.047025,0.415394,1.9506758000000002,9.521142,-0.08319851,17.708714,0.9648633,-8.965088,0.073303826,0.03756821,-0.01160644,-0.065136835,0.15841329,0.030861972,0.7468491999999999,-0.13857345,-0.22300565
72.0,0.65301853,6.889315600000001,-1.459266,2.0129251,9.425373,-0.11432313,19.607914,2.3265655,-13.0519905,0.073303826,0.03756821,-0.01160644,-0.05994448,0.1425308,0.025058754,0.62986845,-0.41590628,-0.49636784
73.0,0.09935937,1.134253,-0.5482722,1.958457,9.325416,-0.2124854,19.607914,4.1623197,-10.748769,0.073303826,0.03756821,-0.01160644,-0.053530395,0.17032516,0.020782696,-0.7836736999999999,-1.3389236,-0.9154213999999999
74.0,0.05207389,-4.7506948,-0.86011696,1.9369092,9.368511,-0.12030864,19.607914,6.308123,-0.24899697,0.063224554,0.022907447,-0.0036651915999999997,-0.063304245,0.18804026,0.030251108,-0.7555739,-2.1260235,-0.26790425
75.0,-0.42377370000000003,-5.897517,-1.4443021999999999,1.9997569,9.551667,-0.11731588,19.607914,2.3355439,1.9823990000000002,0.06352998,-0.022602014,-0.005497787,-0.073688954,0.16085675,0.039414085,-0.032920323,-0.71400857,0.72444636
76.0,-0.6536171,-2.5007436000000003,-1.2677298000000001,1.9716251,9.48044,-0.10833762599999999,18.809445999999998,-0.12928689,3.5805287000000003,0.06352998,-0.022602014,-0.005497787,-0.07338352,0.13642214,0.04002495,0.3387912,1.5501635,0.65175337
77.0,-0.47524905,0.26276365,-1.6472107,1.939902,9.439739,-0.06404489,10.745776,1.6346412000000001,-8.952518,0.06352998,-0.022602014,-0.005497787,-0.06788573,0.13000806,0.035748895,-0.016732395,1.8128355999999999,0.030503426
78.0,0.5626374,1.2042834999999998,-1.2234371000000002,1.95307,9.478644000000001,-0.08259996,-0.04249708,1.9345150000000002,-6.1938,0.071776666,-0.04642576,-0.01038471,-0.070940055,0.12878633,0.036970623,-0.42051435,1.5584102,0.28615054
79.0,-0.036511577999999996,-0.93134445,-0.96905315,2.0015526,9.436746000000001,-0.17058687,-6.3907228,-2.4899697,-2.7395654,0.095294975,-0.038789943,-0.01160644,-0.06971832,0.14802858,0.021088129,-0.2772664,1.5920078000000002,0.56806487
80.0,0.026934769,-0.8678981,-0.6398504,2.0129251,9.47206,-0.21308395,-6.4661403,-0.91219085,-2.5013422999999997,0.095294975,-0.038789943,-0.01160644,-0.059639048,0.17032516,0.024142455,-0.61629665,0.831786,0.43245277
81.0,-0.25977087,-0.61112,-0.15682021,1.9458874,9.449316,-0.061052144,-2.1978772,0.30047232,-0.06284779,0.08704830000000001,-0.0067195175,-0.01038471,-0.05414126,0.15871873,0.028723943999999998,-0.4254012,0.20137306,0.13648856
82.0,-0.3298013,-0.0011971008,-0.18854338,1.903989,9.318831,0.10055647,2.3780408,-0.47824179999999994,-1.0432734000000001,0.03481932,0.02321288,-0.007941248,-0.038564198,0.10221369,0.024753321000000002,0.019308656,-0.58175623,-0.036080886
83.0,0.19991584,0.7763199000000001,0.20350714,1.9410990000000001,9.387066,-0.05865794,4.343082,0.19632454,-0.073023155,0.03481932,0.02321288,-0.007941248,-0.01626762,0.07594648,0.030861972,0.12865354,-0.96018726,-0.13962254
84.0,0.32800564,1.8614918000000003,0.010175358,1.9728221999999997,9.500193,-0.18435353,3.3800142,1.0384849,0.7739256999999999,0.016798794,0.074830994,-0.0070249503,0.0023637712,0.10557345,0.029640242,-0.022535607000000003,-0.84992605,-0.09594568
85.0,0.45070848,4.7261543,0.6967127,1.9273324,9.504980999999999,-0.24779987,1.0498575,1.0307038,0.6278794,0.019547688,0.07513642,-0.0021380284,-0.0022177175,0.13184066,0.02933481,-0.16364548,-0.27326924,0.12732556
86.0,1.0085574000000002,9.513959,3.4141315999999997,2.2134395000000002,9.411008,-0.2813187,-0.84216046,-0.207697,0.10654198,0.019547688,0.07513642,-0.0021380284,-0.010769829,0.07686278,0.038192354,-0.19479960000000002,0.33331993,0.22353685
87.0,2.0123265,19.439121,2.947861,2.0811598,9.315839,-0.14724341,-0.6937199000000001,-0.7906850999999999,0.320823,0.019547688,0.07513642,-0.0021380284,-0.026957758,0.04387606,0.048271634,-0.26291108,0.5727791,0.12702012
88.0,7.1125746,19.608511,-3.5045127999999997,2.0278888,9.324817,-0.24361002,-0.4189853,-0.8242039000000001,-0.17597382,0.007330383,0.055283304000000005,0.0030543262,-0.05169780000000001,0.02799356,0.046133604,-0.2842914,0.4096781,-0.0015669987
89.0,3.9785647000000006,19.608511,-2.7395654,1.8830396,9.445724499999999,-0.3824737,-0.15801731,-0.7691373,-0.075417355,0.0030543262,0.04734206,0.0061086523,-0.037037037,0.053955335,0.060183503,-0.16181289,0.2954463,-0.035164587000000004
90.0,4.156333999999999,19.608511,-0.28311434,1.8956091,9.51336,0.025737667000000002,0.260968,-0.49081135,-0.049081136,0.0030543262,0.04734206,0.0061086523,-0.06269337,0.13153522,0.06507043,0.1029972,0.31499398,-0.015922332
91.0,6.0142345,19.608511,1.110311,1.7932571,9.448118,-0.21607670000000004,1.9375077,-0.2669535,0.6440403,0.018936822,0.032986722999999996,0.0061086523,-0.02512516,0.092134416,0.047660768,0.28045356,0.28964308,0.020118717
92.0,3.0783447999999995,19.418772,2.842516,1.9710265,9.293094,-0.24420857,5.282806,-1.2497733,1.6274586000000002,0.035124752999999995,0.008246681,-0.0021380284,-0.019016512,0.05334447,0.035748895,0.18790747,0.29605716,-0.015616899999999998
93.0,1.661576,11.95365,-0.623091,1.9758148999999998,9.2308445,-0.54527944,13.627796,-1.483208,0.3298013,0.035124752999999995,0.008246681,-0.0021380284,-0.031539246,0.05670423,0.05040966,0.47195977,0.032774244,-0.14878553
94.0,-0.4321534000000001,2.099715,1.7729063000000003,1.8986019,9.36492,-0.32621,19.607914,-1.4065934,-7.125742999999999,0.035124752999999995,0.008246681,-0.0021380284,-0.041923955,0.06861611,0.06354326,0.7633425,-0.65964156,-0.37663826
95.0,-1.5783775,-8.44375,0.48362875,1.8483237000000001,9.557653,0.1448492,19.607914,1.0726023999999998,-8.312667999999999,0.03634648,-0.0076358155,-0.009162978,-0.07918674,0.06372918,0.060183503,0.42950463,-1.1388652,-0.7498769000000001
96.0,-0.4309563,-9.274539,-0.5303157,1.8710686,9.440337,-0.18375498,19.607914,7.276577499999999,-0.9588778,0.037873644,-0.004581489,-0.011301007,-0.09354207,0.056093365,0.035443462,-0.12638271,-1.2143071,-0.44138998
97.0,-0.2669535,-4.545392,-1.3144168,1.9895816000000002,9.382277499999999,-0.20949265,19.607914,6.178836,-1.8626889,0.037873644,-0.004581489,-0.011301007,-0.13996783,0.1416145,0.022920724,-0.12210664,-1.0246334000000001,0.27882016
98.0,0.35254622,1.328782,-0.31124622,1.9800048,9.358934,0.109534726,19.607914,2.2589292999999997,-3.3782187000000006,0.041233405,0.004581489,-0.01160644,-0.20655215,0.17857185,0.042773843,-0.58178276,0.45640929999999996,0.27668214
99.0,1.1647792,3.8738184,-0.96665895,2.0033484,9.270947,0.22385786,12.169727,0.17118542,-2.7611132,0.04062254,0.0067195175,-0.012217305,-0.3241437,0.13703302,0.07392797,-0.56926,0.6399743,-0.13290302
100.0,0.30765492,2.1140802000000005,-1.1192893,2.098518,9.253589999999999,0.23702596,1.7549498,-1.7579426,0.3669114,0.04062254,0.0067195175,-0.012217305,-0.48083059999999994,0.18406963,0.09988974,-0.59583265,0.66624147,0.032336023
101.0,-0.47225627,0.14425065,-1.2898762,2.2870612,9.060856,0.24480712,-6.1668650000000005,-3.5464113,-0.046088383,0.04062254,0.0067195175,-0.012217305,-0.6845542,0.30868614,0.15639478,-0.5350515,0.46832117,0.28004187
102.0,0.093373865,-0.34835634,-0.6835446,2.3942018,8.805275,0.21906945,-7.159860000000001,-1.146224,-2.332551,0.018020526000000002,0.013439035,-0.011301007,-0.93500894,0.47270346,0.22023020000000001,-0.38752759,0.64272314,0.46818838
103.0,0.43514615,-0.14006079999999999,-0.23463176,1.8501193999999999,8.177396,0.42197806,-2.7168205000000003,0.92535895,-1.1731589,0.011911871999999999,0.02443461,-0.010995574,-1.1817986,0.6846736999999999,0.2642125,-0.13951631,0.46343425,0.3411284
104.0,0.55485624,-0.32321724,-0.08080431,1.5304934,7.634510499999999,0.7445967,-0.338181,0.9091981,-0.825401,0.011911871999999999,0.02443461,-0.010995574,-1.6515539000000001,0.8425824000000001,0.37050307,-0.10836218,-0.22714892,-0.07120564
105.0,0.57281274,-0.4369418,0.46327803,1.6490063999999998,7.416638400000001,1.5406688,2.767697,0.3405752,0.018555064,0.011911871999999999,0.02443461,-0.010995574,-2.2132444,1.1467931999999998,0.42425920000000006,-0.17738995,-0.79372644,-0.19734931
106.0,0.4333505,-0.20590134,-0.08319851,2.2002714,7.0952168,2.3924060000000003,3.2722752,-0.30047232,-0.06344634,0.02107485,0.035430185,-0.013744468000000001,-2.4490383,1.4082435,0.34454128,-0.056438632,-0.843512,-0.14053884
107.0,0.60812724,0.94211835,0.008978256,2.2756886,7.791331,2.622848,1.4203602,-0.6937199000000001,-0.7206547,0.02076942,0.04886922,-0.016187929,-2.307012,1.3031747,0.25077346,0.09108533,-0.6122995,-0.17352557
108.0,0.36152446,5.1984105000000005,0.046686932,3.5021186,7.45315,2.7629087,-0.45010993,-0.2861071,-1.4826093999999999,0.02076942,0.04886922,-0.016187929,-2.316786,0.9794162000000001,0.05621288,0.15400444,-0.29495496,-0.2654608
