Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
walking,0.06383,0.03999,0.52792,0.42045,0.22868,0.22868,0.72398,0.47919,0.66233,0.61396,0.65665,0.65665,0.87947,0.89283,0.47657,0.45322,0.43122,0.43122,0.40575,0.45111,0.66071,0.5117,0.69841,0.69841,0.55574,0.75705,0.77647,0.56612,1.0,1.0,0.44468,0.61915,0.69221,0.65904,0.62367,0.62367,0.49068,0.47963,0.79472,0.65394,0.92416,0.92416,0.54163,0.69538,0.72514,0.70076,0.48694,0.48694,0.71315,0.67547,0.62062,0.61008,0.83655,0.83655,0.54111,0.58369,0.32977,0.39808,0.17859,0.17859,0.27064,0.31761,0.20366,0.14157,0.23716,0.23716,0.50688,0.58078,0.31224,0.25863,0.18537,0.18537,0.43503,0.52375,0.77198,0.77554,0.56679,0.56679,0.37545,0.57785,0.6277,0.71999,0.62446,0.62446,0.49763,0.32501,0.54131,0.55579,0.47424,0.47424,0.14097,0.14818,0.27815,0.27104,0.36521,0.36521,0.37239,0.27677,0.42237,0.48169,0.45364,0.45364,0.48925,0.65927,0.49568,0.42465,0.49762,0.49762
walking,0.0785,0.04924,0.49467,0.33924,0.22868,0.22868,0.40262,0.39727,0.69201,0.61346,0.70788,0.70788,0.84518,0.86798,0.4831,0.54412,0.43122,0.43122,0.15169,0.31666,0.6726,0.55663,0.72466,0.72466,0.73856,0.87613,0.7755,0.55252,1.0,1.0,0.47721,0.59898,0.69517,0.77807,0.74779,0.74779,0.80121,0.47607,0.80454,0.70847,0.89133,0.89133,0.56989,0.75165,0.73816,0.67244,0.41886,0.41886,0.62862,0.61374,0.65856,0.66127,0.83655,0.83655,0.53317,0.64844,0.32407,0.36442,0.12467,0.12467,0.26928,0.31895,0.19708,0.15709,0.23716,0.23716,0.47972,0.57614,0.27097,0.1924,0.25872,0.25872,0.06604,0.24372,0.76649,0.74045,0.54604,0.54604,0.2513,0.3979,0.65665,0.74838,0.62446,0.62446,0.32754,0.24658,0.56628,0.51689,0.47424,0.47424,0.19883,0.25371,0.28868,0.26546,0.36521,0.36521,0.44317,0.31143,0.42277,0.45112,0.29778,0.29778,0.38,0.5342,0.51601,0.48214,0.49762,0.49762
walking,0.04963,0.03417,0.4974,0.33099,0.25661,0.25661,0.5338,0.46294,0.71262,0.62699,0.76029,0.76029,0.8399,0.90829,0.51134,0.59194,0.42637,0.42637,0.31362,0.25583,0.71991,0.58222,0.72466,0.72466,0.66452,0.83383,0.82047,0.63671,1.0,1.0,0.2937,0.32657,0.72858,0.71235,0.82616,0.82616,0.50745,0.43296,0.84722,0.68205,1.0,1.0,0.35147,0.46896,0.77323,0.70792,0.45688,0.45688,0.66616,0.63116,0.59919,0.67422,0.78682,0.78682,0.53808,0.71415,0.37962,0.38196,0.17596,0.17596,0.2533,0.30288,0.18338,0.14673,0.23413,0.23413,0.47167,0.56051,0.29384,0.23364,0.25872,0.25872,0.29496,0.28373,0.80497,0.81502,0.63358,0.63358,0.20018,0.37394,0.66912,0.78208,0.56843,0.56843,0.39195,0.33598,0.5781,0.50832,0.48342,0.48342,0.21856,0.27528,0.28933,0.26935,0.41068,0.41068,0.45001,0.21314,0.44445,0.38907,0.358,0.358,0.35348,0.49538,0.47343,0.45772,0.38283,0.38283
walking,0.09691,0.10702,0.50909,0.37531,0.25661,0.25661,0.70755,0.51864,0.67825,0.60877,0.76029,0.76029,0.80346,0.81074,0.51317,0.56262,0.42637,0.42637,0.41541,0.25485,0.70866,0.56086,0.74156,0.74156,0.38408,0.41745,0.87718,0.74926,1.0,1.0,0.63602,0.35124,0.76204,0.69235,0.87814,0.87814,0.74038,0.56212,0.82217,0.74922,1.0,1.0,0.37186,0.39697,0.80113,0.73048,0.46235,0.46235,0.69168,0.61682,0.60372,0.62879,0.78682,0.78682,0.50524,0.61055,0.34754,0.36462,0.1828,0.1828,0.22491,0.28499,0.2146,0.14002,0.21538,0.21538,0.45997,0.49855,0.35578,0.2937,0.22472,0.22472,0.66454,0.51506,0.83839,0.81051,0.63584,0.63584,0.34458,0.68271,0.6958,0.78035,0.61496,0.61496,0.62125,0.44443,0.58546,0.52298,0.48342,0.48342,0.2084,0.24375,0.28477,0.25854,0.41068,0.41068,0.48328,0.16141,0.52036,0.54334,0.45117,0.45117,0.49895,0.59088,0.50531,0.44242,0.4427,0.4427
walking,0.08229,0.10738,0.47278,0.33526,0.23935,0.23935,0.51603,0.39987,0.68208,0.5936,0.71424,0.71424,0.8378,0.80989,0.49463,0.49981,0.39064,0.39064,0.41054,0.34518,0.66947,0.56887,0.74156,0.74156,0.52626,0.55542,0.86163,0.71513,1.0,1.0,0.64286,0.59123,0.76781,0.72443,0.87814,0.87814,0.5975,0.42778,0.80374,0.70688,1.0,1.0,0.48355,0.53473,0.77528,0.77169,0.46235,0.46235,0.61016,0.52583,0.56989,0.60137,0.66881,0.66881,0.54717,0.6542,0.31234,0.30616,0.23172,0.23172,0.22042,0.28198,0.20866,0.15583,0.21538,0.21538,0.56434,0.56109,0.34294,0.31452,0.22472,0.22472,0.89803,0.63257,0.82659,0.75057,0.67655,0.67655,0.43121,0.64938,0.74872,0.80964,0.70162,0.70162,0.60959,0.43414,0.62597,0.59634,0.44303,0.44303,0.18567,0.18796,0.28797,0.2719,0.37204,0.37204,0.41552,0.16192,0.53593,0.59114,0.45117,0.45117,0.54074,0.67098,0.50714,0.42446,0.4427,0.4427
walking,0.10987,0.12945,0.52851,0.40876,0.24674,0.24674,0.83729,0.47974,0.67145,0.58757,0.71424,0.71424,0.8137,0.83205,0.55033,0.58309,0.4854,0.4854,0.31348,0.40672,0.64278,0.50802,0.75216,0.75216,0.586,0.45951,0.78823,0.56648,1.0,1.0,0.49145,0.47406,0.67458,0.69058,0.69122,0.69122,0.51649,0.24915,0.83622,0.6893,1.0,1.0,0.54095,0.48661,0.73832,0.66463,0.45399,0.45399,0.64099,0.54621,0.60144,0.65521,0.84128,0.84128,0.50919,0.64988,0.45054,0.42532,0.26276,0.26276,0.26178,0.32434,0.20284,0.15926,0.2455,0.2455,0.55123,0.5883,0.37332,0.27986,0.27028,0.27028,0.47432,0.41831,0.83323,0.73714,0.67655,0.67655,0.31908,0.44912,0.74771,0.70571,0.70162,0.70162,0.41217,0.30916,0.61855,0.57435,0.45,0.45,0.1536,0.14694,0.29928,0.2816,0.35403,0.35403,0.42027,0.21417,0.50832,0.54488,0.49049,0.49049,0.4855,0.67468,0.45513,0.4409,0.37807,0.37807
walking,0.1234,0.1018,0.53456,0.35319,0.30763,0.30763,0.35823,0.34894,0.67716,0.60253,0.65739,0.65739,0.87493,0.90866,0.5441,0.43738,0.4854,0.4854,0.1114,0.3796,0.61281,0.45536,0.75216,0.75216,0.75687,0.69916,0.78859,0.60573,1.0,1.0,0.67116,0.42132,0.65485,0.64906,0.94339,0.94339,0.79858,0.46843,0.86042,0.75298,1.0,1.0,0.50665,0.53609,0.76618,0.67911,0.4389,0.4389,0.53376,0.41801,0.60961,0.63371,0.84128,0.84128,0.50268,0.6518,0.42562,0.41594,0.26276,0.26276,0.27985,0.3279,0.20233,0.17313,0.2455,0.2455,0.45721,0.52924,0.36453,0.22652,0.27028,0.27028,0.00203,0.14143,0.84921,0.79283,0.73596,0.73596,0.21308,0.46662,0.73638,0.71089,0.6888,0.6888,0.25691,0.12801,0.61001,0.46109,0.45,0.45,0.18411,0.21413,0.30118,0.25465,0.41415,0.41415,0.5142,0.31247,0.5237,0.5896,0.49049,0.49049,0.36361,0.36907,0.46418,0.47073,0.32712,0.32712
walking,0.07264,0.05672,0.5163,0.36862,0.30763,0.30763,0.54842,0.48645,0.70745,0.59485,0.68807,0.68807,0.87522,0.91499,0.54207,0.4883,0.44693,0.44693,0.29963,0.34055,0.62827,0.49665,0.59802,0.59802,0.76084,0.72266,0.79655,0.68406,1.0,1.0,0.4528,0.17978,0.72762,0.74617,0.94339,0.94339,0.45406,0.42838,0.84534,0.73289,0.99229,0.99229,0.32921,0.50737,0.73161,0.68165,0.41024,0.41024,0.5347,0.45391,0.53669,0.58647,0.71311,0.71311,0.53109,0.68777,0.32894,0.34972,0.24329,0.24329,0.26666,0.30549,0.19176,0.17478,0.22979,0.22979,0.36895,0.4308,0.31987,0.21806,0.26206,0.26206,0.303,0.40428,0.85179,0.85674,0.73596,0.73596,0.19255,0.43694,0.68915,0.69091,0.58778,0.58778,0.41163,0.22719,0.59409,0.4615,0.42829,0.42829,0.21705,0.23129,0.27583,0.19543,0.41415,0.41415,0.45176,0.29953,0.46271,0.52005,0.4043,0.4043,0.36815,0.37585,0.45872,0.4541,0.41197,0.41197
walking,0.08799,0.10524,0.51226,0.35988,0.28684,0.28684,0.66923,0.60501,0.69343,0.5892,0.72332,0.72332,0.81171,0.79418,0.52272,0.42805,0.45051,0.45051,0.54826,0.44507,0.61065,0.4694,0.59802,0.59802,0.54019,0.24196,0.81184,0.69654,1.0,1.0,0.78078,0.53807,0.76199,0.80606,0.92286,0.92286,0.76086,0.42838,0.84272,0.73004,0.99229,0.99229,0.41204,0.47982,0.67164,0.58657,0.38342,0.38342,0.55016,0.45936,0.5588,0.67359,0.71311,0.71311,0.5303,0.63933,0.36001,0.41634,0.24329,0.24329,0.22093,0.30249,0.23011,0.18627,0.22979,0.22979,0.50904,0.48523,0.39902,0.34811,0.27384,0.27384,0.6995,0.73834,0.82406,0.78225,0.57652,0.57652,0.36547,0.50791,0.66435,0.71171,0.65108,0.65108,0.67436,0.29212,0.56073,0.46617,0.44799,0.44799,0.20909,0.23129,0.27469,0.23135,0.36531,0.36531,0.46438,0.31816,0.43922,0.50959,0.40371,0.40371,0.5013,0.60136,0.50284,0.46294,0.41197,0.41197
walking,0.08191,0.11414,0.48387,0.27445,0.28684,0.28684,0.49414,0.33864,0.69506,0.58378,0.82974,0.82974,0.87815,0.8653,0.50237,0.47641,0.45051,0.45051,0.45594,0.56673,0.63037,0.48427,0.65468,0.65468,0.61566,0.66436,0.81783,0.69095,1.0,1.0,0.67936,0.72279,0.7868,0.7764,0.76543,0.76543,0.6153,0.25475,0.86096,0.70387,1.0,1.0,0.56263,0.54812,0.61604,0.51893,0.38342,0.38342,0.53439,0.39218,0.54636,0.62253,0.59203,0.59203,0.56143,0.64125,0.35246,0.4497,0.17543,0.17543,0.21074,0.29805,0.21254,0.17633,0.18602,0.18602,0.58286,0.55414,0.35379,0.22948,0.27384,0.27384,0.83419,0.80096,0.84032,0.78866,0.68486,0.68486,0.41614,0.61155,0.76752,0.78433,0.71605,0.71605,0.65408,0.30815,0.57015,0.50758,0.44799,0.44799,0.16352,0.19688,0.29197,0.24604,0.34404,0.34404,0.42347,0.29695,0.44103,0.48487,0.40371,0.40371,0.55398,0.64695,0.50803,0.42778,0.39354,0.39354
