Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
walking,0.41276,0.47516,0.5508,0.46174,0.46722,0.46722,0.79181,0.5467,0.41651,0.11529,0.58935,0.58935,0.76294,0.88858,0.30526,0.25013,0.32159,0.32159,0.56039,0.48702,0.01141,0.00909,0.03803,0.03803,0.66537,0.41758,0.00709,0.0035,0.02072,0.02072,0.26139,0.48362,0.01117,0.02023,0.02157,0.02157,0.42707,0.68481,1.0,0.97501,1.0,1.0,0.53066,0.74512,0.68274,0.76044,0.61199,0.61199,0.68398,0.7977,0.60473,0.65956,0.73921,0.73921,0.60407,0.51382,0.41967,0.38194,0.30477,0.30477,0.0,0.0,0.32559,0.28404,0.2803,0.2803,0.81054,0.48818,0.45685,0.29206,0.62081,0.62081,0.54997,0.457,0.00374,0.00429,0.00184,0.00184,0.23782,0.30879,0.00903,0.00453,0.00793,0.00793,0.74421,0.60305,0.00363,0.00256,0.00241,0.00241,0.23666,0.26037,0.6095,0.60947,0.44256,0.44256,0.52021,0.32372,0.7937,0.84825,0.696,0.696,0.53509,0.53571,0.80822,0.99836,0.69437,0.69437
walking,0.56807,0.60157,0.6065,0.52073,0.54624,0.54624,0.57022,0.31278,0.70926,0.56972,0.76712,0.76712,0.62699,0.65409,0.37242,0.39324,0.58835,0.58835,0.46375,0.47141,0.06165,0.00205,0.04357,0.04357,0.65079,0.41282,0.01002,0.00284,0.01876,0.01876,0.28842,0.51638,0.0219,0.00854,0.03296,0.03296,0.15495,0.44432,0.9385,0.85007,1.0,1.0,0.53152,0.72357,0.75115,0.91934,0.61199,0.61199,0.62627,0.63388,0.57048,0.61518,0.82656,0.82656,0.37736,0.55376,0.44166,0.5069,0.33233,0.33233,0.11316,0.09009,0.44056,0.43179,0.29097,0.29097,0.71016,0.54991,0.53053,0.48181,0.62081,0.62081,0.60254,0.46404,0.02788,0.00534,0.06653,0.06653,0.18349,0.30463,0.07637,0.00284,0.00383,0.00383,0.78604,0.61558,0.02621,0.00194,0.05585,0.05585,0.15474,0.16364,0.58419,0.53992,0.44256,0.44256,0.65433,0.74525,0.78669,0.83749,0.696,0.696,0.42021,0.48155,0.73247,0.87884,0.5763,0.5763
walking,0.5263,0.54797,0.68509,0.54262,0.6772,0.6772,0.64514,0.38774,0.81475,0.80425,0.76712,0.76712,0.5622,0.64544,0.48395,0.45382,0.58835,0.58835,0.48088,0.46205,0.41467,0.13915,0.39208,0.39208,0.66875,0.40216,0.33479,0.03953,1.0,1.0,0.47372,0.50848,0.4217,0.09456,0.76958,0.76958,0.66487,0.5044,0.87969,0.73367,0.87756,0.87756,0.56061,0.76853,0.70233,0.94637,0.51195,0.51195,0.56558,0.58607,0.60808,0.70128,0.82656,0.82656,0.42174,0.62903,0.53862,0.59796,0.33957,0.33957,0.18109,0.17927,0.3831,0.34657,0.29097,0.29097,0.42731,0.18914,0.68887,0.57336,0.74105,0.74105,0.51677,0.47461,0.37445,0.08018,0.37761,0.37761,0.0,0.22503,0.32098,0.18128,0.26914,0.26914,0.7302,0.62163,0.30019,0.1117,0.33699,0.33699,0.12864,0.10086,0.51173,0.48239,0.42026,0.42026,0.65599,0.53906,0.73148,0.75996,0.60332,0.60332,0.45722,0.39524,0.61371,0.71249,0.43887,0.43887
walking,0.44341,0.4513,0.76709,0.65842,0.85039,0.85039,0.72466,0.61758,0.87004,0.83788,0.68737,0.68737,0.48442,0.60552,0.50567,0.46369,0.40594,0.40594,0.46597,0.40105,0.67774,0.57883,0.76619,0.76619,0.502,0.18646,0.57553,0.43912,1.0,1.0,0.6605,0.64663,0.66528,0.44205,1.0,1.0,0.51812,0.45517,0.88768,0.69812,0.99456,0.99456,0.63447,0.85157,0.64831,0.76849,0.51195,0.51195,0.50388,0.47624,0.59126,0.67644,0.53719,0.53719,0.26155,0.63978,0.61779,0.67777,0.38805,0.38805,0.14345,0.14405,0.34485,0.30314,0.28634,0.28634,0.48281,0.20928,0.77575,0.69116,0.7693,0.7693,0.66431,0.62474,0.66996,0.48861,0.65281,0.65281,0.14872,0.13356,0.65089,0.44388,0.58995,0.58995,0.71988,0.70975,0.44021,0.43819,0.42247,0.42247,0.16546,0.13059,0.49609,0.48813,0.42026,0.42026,0.63816,0.53061,0.74701,0.78213,0.80059,0.80059,0.50537,0.4494,0.57734,0.65492,0.43887,0.43887
walking,0.37433,0.30543,0.72308,0.51877,0.85039,0.85039,0.55982,0.65887,0.84827,0.8015,0.636,0.636,0.53107,0.6711,0.49209,0.47087,0.43602,0.43602,0.35563,0.56519,0.85371,0.65148,0.76619,0.76619,0.71586,0.45202,0.72685,0.64567,1.0,1.0,0.57676,0.57187,0.78556,0.56757,1.0,1.0,0.4946,0.37008,0.84615,0.66176,0.99456,0.99456,0.55953,0.69348,0.62284,0.7576,0.46396,0.46396,0.52531,0.56971,0.61034,0.69634,0.61557,0.61557,0.55299,0.83794,0.57937,0.56226,0.53088,0.53088,0.1782,0.19856,0.34476,0.29072,0.28634,0.28634,0.78898,0.63967,0.65704,0.61111,0.7693,0.7693,0.4392,0.39536,0.82492,0.59538,0.67708,0.67708,0.33242,0.35141,0.78773,0.6649,0.58995,0.58995,0.5304,0.51806,0.50182,0.50613,0.44272,0.44272,0.20368,0.15628,0.44544,0.41978,0.30216,0.30216,0.67212,0.68191,0.65052,0.65733,0.80059,0.80059,0.57018,0.43512,0.60231,0.67812,0.47889,0.47889
walking,0.49084,0.46843,0.75321,0.54963,0.79058,0.79058,0.85915,0.675,0.76617,0.52334,0.682,0.682,0.47467,0.65189,0.53253,0.5534,0.43602,0.43602,0.41455,0.51085,0.80653,0.73251,0.75638,0.75638,0.57743,0.49625,0.80529,0.77077,1.0,1.0,0.34248,0.20501,0.88066,0.79989,0.98044,0.98044,0.70649,0.57062,0.89302,0.65374,1.0,1.0,0.50923,0.44083,0.65459,0.85308,0.46396,0.46396,0.48373,0.51744,0.66624,0.77072,0.65946,0.65946,0.38846,0.61982,0.52589,0.67057,0.53088,0.53088,0.18382,0.22441,0.30734,0.25929,0.25922,0.25922,0.79485,0.62084,0.62532,0.635,0.63059,0.63059,0.16875,0.20164,0.8738,0.78618,1.0,1.0,0.12617,0.27879,0.86273,0.73187,0.61115,0.61115,0.13494,0.25893,0.542,0.61902,0.44272,0.44272,0.18432,0.14864,0.50795,0.43914,0.38387,0.38387,0.70394,0.69106,0.77904,0.65773,0.76293,0.76293,0.55409,0.43571,0.60868,0.6153,0.47889,0.47889
walking,0.5445,0.57587,0.74948,0.56519,0.75873,0.75873,0.65032,0.52649,0.77172,0.63636,0.69006,0.69006,0.49139,0.6003,0.50362,0.52913,0.2837,0.2837,0.48632,0.5527,0.78641,0.74014,0.76462,0.76462,0.19869,0.11441,0.84605,0.87134,1.0,1.0,0.53264,0.40983,0.96331,0.8031,0.9951,0.9951,0.21423,0.31409,0.8645,0.74112,1.0,1.0,0.5672,0.75014,0.66261,0.80345,0.52784,0.52784,0.5051,0.47251,0.60265,0.67622,0.65946,0.65946,0.39678,0.76498,0.49782,0.68797,0.27499,0.27499,0.14769,0.15825,0.23462,0.18749,0.17556,0.17556,0.61118,0.29597,0.62522,0.62442,0.625,0.625,0.59653,0.41767,0.87772,0.77181,1.0,1.0,0.1172,0.25503,0.87938,0.76493,0.61553,0.61553,0.27755,0.34976,0.54237,0.5972,0.46636,0.46636,0.08663,0.0802,0.56107,0.49524,0.44065,0.44065,0.67841,0.51302,0.82189,0.81253,0.76293,0.76293,0.36835,0.40952,0.58576,0.63522,0.44085,0.44085
walking,0.49028,0.57795,0.79395,0.60165,0.88257,0.88257,0.64985,0.56885,0.78954,0.76405,0.69078,0.69078,0.54389,0.70129,0.5045,0.48355,0.26752,0.26752,0.49211,0.5354,0.81726,0.73996,0.76462,0.76462,0.35729,0.22478,0.78511,0.68377,1.0,1.0,0.46018,0.30886,0.88805,0.75439,0.9951,0.9951,0.69324,0.50252,0.80069,0.70427,0.85239,0.85239,0.60169,0.8146,0.67487,0.83009,0.52784,0.52784,0.5723,0.486,0.63944,0.75581,0.63878,0.63878,0.37173,0.77266,0.56767,0.72142,0.27499,0.27499,0.15995,0.17181,0.26487,0.20885,0.20679,0.20679,0.47079,0.11909,0.60532,0.52512,0.61605,0.61605,0.87302,0.48635,0.85831,0.80098,0.75901,0.75901,0.29857,0.32289,0.85155,0.74233,0.65038,0.65038,0.66819,0.48361,0.54807,0.67723,0.46636,0.46636,0.06038,0.04078,0.53708,0.50361,0.44065,0.44065,0.78283,0.58128,0.63967,0.74164,0.57893,0.57893,0.42311,0.36667,0.58967,0.7254,0.44965,0.44965
walking,0.44374,0.43625,0.83328,0.59331,0.88257,0.88257,0.71302,0.62502,0.78913,0.68283,0.76535,0.76535,0.49385,0.61087,0.54078,0.51916,0.40937,0.40937,0.29438,0.32501,0.7751,0.69995,0.68492,0.68492,0.42425,0.28804,0.71201,0.55982,1.0,1.0,0.23093,0.23738,0.73819,0.61866,0.96447,0.96447,0.49359,0.56968,0.81083,0.6505,0.72041,0.72041,0.56287,0.83968,0.62813,0.80003,0.47307,0.47307,0.63058,0.5621,0.69969,0.93901,0.64574,0.64574,0.44237,0.83794,0.5334,0.68317,0.30215,0.30215,0.11174,0.1679,0.36535,0.29144,0.20679,0.20679,0.5865,0.338,0.62048,0.53962,0.82914,0.82914,0.88755,0.527,0.83609,0.87335,0.71386,0.71386,0.39368,0.31846,0.86852,0.74275,0.65038,0.65038,0.8054,0.63207,0.57999,0.74574,0.46003,0.46003,0.10063,0.09422,0.51102,0.48031,0.32757,0.32757,0.80984,0.92752,0.61637,0.70685,0.44527,0.44527,0.50002,0.46607,0.59454,0.72376,0.44965,0.44965
walking,0.4044,0.30592,0.73747,0.43456,0.79593,0.79593,0.58097,0.61474,0.76961,0.64606,0.76535,0.76535,0.48288,0.63186,0.5482,0.48947,0.55084,0.55084,0.3558,0.28515,0.86012,0.79144,0.83927,0.83927,0.69806,0.6389,0.74219,0.57009,1.0,1.0,0.4176,0.36166,0.7688,0.57376,0.96911,0.96911,0.37178,0.54907,0.8414,0.79263,0.75145,0.75145,0.55433,0.75776,0.57026,0.71342,0.48318,0.48318,0.71196,0.73726,0.74988,0.8976,0.7447,0.7447,0.4802,0.76882,0.40672,0.52595,0.30215,0.30215,0.08337,0.10329,0.37002,0.30931,0.21565,0.21565,0.81403,0.68257,0.60611,0.59633,0.82914,0.82914,0.26778,0.26989,0.86562,0.89625,0.69729,0.69729,0.29433,0.29047,0.88017,0.72357,0.71187,0.71187,0.49152,0.4053,0.59037,0.71641,0.46003,0.46003,0.09816,0.09422,0.53166,0.47889,0.29118,0.29118,0.7433,0.69317,0.65131,0.71986,0.43883,0.43883,0.51737,0.40833,0.68346,0.79643,0.54903,0.54903
