Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
walking,0.4158,0.36525,0.92497,0.85417,0.67522,0.67522,0.61944,0.66365,0.77511,0.76756,0.72901,0.72901,0.74789,0.77263,0.61307,0.62976,0.47671,0.47671,0.36615,0.44241,0.65665,0.70821,0.3602,0.3602,0.52766,0.51063,0.79334,0.81617,0.92089,0.92089,0.58427,0.22757,0.70634,0.77162,0.71269,0.71269,0.62346,0.33483,0.8141,0.81732,0.72919,0.72919,0.16428,0.28774,0.71539,0.74937,0.58093,0.58093,0.34737,0.48878,0.78162,0.69562,0.56955,0.56955,0.19791,0.24957,0.6362,0.60241,0.7627,0.7627,0.86842,0.90012,0.37498,0.33961,0.31243,0.31243,0.70088,0.59637,0.56543,0.55789,0.66053,0.66053,0.63356,0.87389,0.77594,0.51807,0.5891,0.5891,0.73707,0.72914,0.78303,0.6333,0.58172,0.58172,0.55766,0.54473,0.63973,0.63266,0.36388,0.36388,0.79399,0.8388,0.43514,0.27121,0.42651,0.42651,0.39407,0.55047,0.73391,0.56926,0.66128,0.66128,0.72618,0.58527,0.63428,0.51201,0.82443,0.82443
walking,0.46901,0.39271,0.96281,0.85035,0.89724,0.89724,0.52356,0.50362,0.80313,0.67962,0.77824,0.77824,0.73061,0.6936,0.66865,0.75064,0.55921,0.55921,0.4963,0.51358,0.71442,0.61633,0.42613,0.42613,0.7145,0.5514,0.86112,0.72758,1.0,1.0,0.57491,0.25908,0.77522,0.78852,0.6622,0.6622,0.43713,0.33931,0.74269,0.71267,0.85272,0.85272,0.21121,0.38683,0.65567,0.80656,0.50999,0.50999,0.40082,0.49181,0.77175,0.61437,0.56955,0.56955,0.27841,0.31422,0.62862,0.60333,0.7627,0.7627,0.88855,0.89253,0.40455,0.39513,0.41053,0.41053,0.78009,0.54819,0.67707,0.69168,0.77067,0.77067,0.76385,0.84636,0.79376,0.4284,0.5891,0.5891,0.82788,0.80488,0.73457,0.59728,0.58172,0.58172,0.93419,0.84105,0.66811,0.54161,0.60613,0.60613,0.84182,0.84348,0.39233,0.24517,0.52715,0.52715,0.38722,0.48449,0.81187,0.73289,0.66128,0.66128,0.71691,0.66667,0.59676,0.4202,0.82443,0.82443
walking,0.44204,0.40086,0.76333,0.71294,0.89724,0.89724,0.37599,0.14397,0.73922,0.57151,0.77824,0.77824,0.76245,0.69681,0.60591,0.69855,0.55921,0.55921,0.67151,0.50373,0.85319,0.76704,0.76997,0.76997,0.66045,0.4307,0.92904,0.73888,1.0,1.0,0.4494,0.26081,0.83659,0.65969,0.7633,0.7633,0.74327,0.34644,0.85747,0.7508,0.93052,0.93052,0.34001,0.42388,0.6184,0.72799,0.66173,0.66173,0.37009,0.53436,0.96423,0.74722,0.79021,0.79021,0.24782,0.44612,0.62894,0.53101,0.51946,0.51946,0.87714,0.82859,0.39104,0.30427,0.47162,0.47162,0.53426,0.42021,0.65394,0.51692,0.77067,0.77067,0.87645,0.68184,0.87155,0.60081,0.74132,0.74132,0.8119,0.76302,0.74027,0.59171,0.73606,0.73606,0.85178,0.84105,0.85056,0.64351,0.93915,0.93915,0.79491,0.78378,0.46067,0.25724,0.59522,0.59522,0.55488,0.48252,0.88671,0.6901,0.87704,0.87704,0.70243,0.69294,0.72995,0.44167,0.72225,0.72225
walking,0.34402,0.28224,0.75547,0.74697,0.77563,0.77563,0.58441,0.40911,0.75969,0.63039,0.59847,0.59847,0.75487,0.68064,0.62437,0.73335,0.52253,0.52253,0.74715,0.68718,0.84852,0.81869,0.76997,0.76997,0.57981,0.30903,0.89301,0.63594,0.98768,0.98768,0.40764,0.21013,0.78426,0.6461,0.7633,0.7633,0.62944,0.30026,0.90592,0.86409,0.93052,0.93052,0.31981,0.55177,0.69235,0.7296,0.66173,0.66173,0.38795,0.50792,0.95515,0.75511,0.86236,0.86236,0.30803,0.40517,0.80651,0.69576,0.66189,0.66189,0.77112,0.80677,0.4612,0.31135,0.47162,0.47162,0.44771,0.49067,0.61907,0.5904,0.81059,0.81059,0.86935,0.73357,0.88537,0.61516,0.74132,0.74132,0.83739,0.74814,0.70181,0.60054,0.73606,0.73606,0.634,0.73842,0.80929,0.58688,0.93915,0.93915,0.77892,0.74612,0.5243,0.37055,0.59522,0.59522,0.52926,0.46677,0.90552,0.71947,0.87704,0.87704,0.72757,0.62145,0.74689,0.50459,0.72225,0.72225
walking,0.44017,0.49744,0.83393,0.86259,0.77563,0.77563,0.55721,0.54972,0.83821,0.78322,0.74063,0.74063,0.81704,0.73989,0.63727,0.74106,0.58524,0.58524,0.63949,0.65785,0.69455,0.74032,0.52421,0.52421,0.82138,0.55939,0.88887,0.65175,1.0,1.0,0.3428,0.19606,0.74829,0.55767,0.72269,0.72269,0.25292,0.10528,0.93337,1.0,0.9572,0.9572,0.2147,0.38979,0.55838,0.60854,0.36722,0.36722,0.59542,0.6327,0.77306,0.75924,0.8684,0.8684,0.30141,0.27155,0.80598,0.84755,0.66189,0.66189,0.80195,0.80898,0.49736,0.38907,0.37211,0.37211,0.79541,0.79741,0.56566,0.51257,0.81059,0.81059,0.60701,0.49889,0.87109,0.67958,0.7983,0.7983,0.7957,0.79287,0.69675,0.62712,0.47797,0.47797,0.4608,0.65415,0.61267,0.59942,0.35559,0.35559,0.77327,0.7375,0.42287,0.2904,0.44763,0.44763,0.52339,0.56475,0.81905,0.86251,0.66061,0.66061,0.74623,0.62575,0.634,0.40998,0.58655,0.58655
walking,0.54206,0.57367,0.65398,0.52123,0.72165,0.72165,0.42654,0.43527,0.8025,0.68815,0.74063,0.74063,0.95219,0.84768,0.57511,0.64989,0.58524,0.58524,0.59676,0.64919,0.71324,0.80356,0.43044,0.43044,0.88218,0.69017,0.92952,0.83706,1.0,1.0,0.33321,0.20105,0.7418,0.5634,0.74911,0.74911,0.56054,0.64248,0.8605,0.84847,0.9572,0.9572,0.26459,0.38133,0.52218,0.6345,0.33123,0.33123,0.6184,0.72841,0.87063,0.78716,0.8684,0.8684,0.22936,0.21078,0.69328,0.73767,0.65297,0.65297,0.85307,0.83116,0.38735,0.32492,0.37211,0.37211,0.82859,0.70466,0.50824,0.49009,0.68233,0.68233,0.13812,0.0,0.92708,0.88126,0.7983,0.7983,0.80405,0.8479,0.75348,0.74143,0.50979,0.50979,0.31543,0.51478,0.61205,0.65599,0.43008,0.43008,0.75941,0.73111,0.3545,0.3034,0.3668,0.3668,0.457,0.58493,0.82149,0.84447,0.63165,0.63165,0.75474,0.73213,0.63048,0.37678,0.61717,0.61717
walking,0.65393,0.64342,0.5575,0.47804,0.56031,0.56031,0.72519,0.59581,0.69285,0.55236,0.70979,0.70979,0.97012,0.88598,0.49418,0.55305,0.56642,0.56642,0.68893,0.58379,0.77987,0.84643,0.47514,0.47514,0.59166,0.38913,0.94445,0.86819,0.98377,0.98377,0.52309,0.23048,0.7099,0.62935,0.76558,0.76558,0.52495,0.4657,0.70875,0.69259,0.80306,0.80306,0.33755,0.53208,0.60166,0.76612,0.58246,0.58246,0.53144,0.63862,0.86979,0.70654,0.67094,0.67094,0.21255,0.26207,0.73,0.78408,0.65297,0.65297,0.86646,0.8993,0.30189,0.22229,0.29491,0.29491,0.69682,0.60674,0.53524,0.55052,0.5637,0.5637,0.24304,0.45648,0.90569,0.777,0.68622,0.68622,0.78436,0.69409,0.7413,0.69022,0.52547,0.52547,0.43322,0.47843,0.6247,0.52486,0.46279,0.46279,0.80018,0.81187,0.35694,0.26569,0.48974,0.48974,0.42246,0.48695,0.75729,0.57216,0.49966,0.49966,0.75825,0.79113,0.62811,0.47824,0.61717,0.61717
walking,0.69897,0.65281,0.49416,0.33215,0.55939,0.55939,0.60326,0.35759,0.664,0.51023,0.65254,0.65254,0.98054,0.89923,0.41941,0.43426,0.5476,0.5476,0.72533,0.62082,0.81807,0.79862,0.47514,0.47514,0.5757,0.52038,0.89093,0.82854,0.97385,0.97385,0.58247,0.29522,0.83578,0.77012,0.76558,0.76558,0.1707,0.14512,0.70375,0.63136,0.76947,0.76947,0.34644,0.48761,0.67677,0.70575,0.58246,0.58246,0.6471,0.67084,0.78533,0.66887,0.71734,0.71734,0.227,0.5056,0.80544,0.93455,0.63973,0.63973,0.8535,0.89883,0.32229,0.1845,0.33882,0.33882,0.65033,0.67876,0.47923,0.49927,0.5637,0.5637,0.67989,0.7742,0.85092,0.64855,0.68622,0.68622,0.79351,0.71292,0.82033,0.65113,0.83736,0.83736,0.70988,0.72524,0.73905,0.62438,0.6202,0.6202,0.77565,0.8139,0.36747,0.25962,0.55605,0.55605,0.42455,0.47514,0.69,0.6657,0.49966,0.49966,0.67235,0.69251,0.65639,0.53813,0.68635,0.68635
walking,0.54422,0.5745,0.55787,0.48737,0.63524,0.63524,0.41693,0.27447,0.70903,0.55398,0.61274,0.61274,0.99421,0.91131,0.49671,0.47896,0.5476,0.5476,0.63531,0.70305,0.81737,0.77372,0.4649,0.4649,0.67451,0.60096,0.76851,0.59992,0.97385,0.97385,0.44792,0.30176,0.87999,0.68788,0.68783,0.68783,0.63947,0.26069,0.81825,0.77153,0.85219,0.85219,0.33144,0.60449,0.76892,0.84603,0.66974,0.66974,0.54512,0.60033,0.86065,0.82006,0.74888,0.74888,0.3747,0.54698,0.78592,0.8609,0.63973,0.63973,0.82319,0.84282,0.39864,0.26876,0.33882,0.33882,0.39519,0.45337,0.49889,0.48199,0.57503,0.57503,0.8693,0.81639,0.87587,0.64567,0.62853,0.62853,0.84395,0.77144,0.86562,0.6993,0.83736,0.83736,0.65585,0.53954,0.75587,0.72164,0.6202,0.6202,0.80392,0.81656,0.38932,0.25048,0.55605,0.55605,0.36807,0.49778,0.77876,0.87812,0.61077,0.61077,0.69403,0.7261,0.66037,0.48961,0.74628,0.74628
walking,0.41468,0.37611,0.77182,0.68245,0.77582,0.77582,0.63081,0.66675,0.81168,0.6376,0.66103,0.66103,0.79631,0.7854,0.65999,0.6712,0.52845,0.52845,0.43994,0.60063,0.69935,0.62425,0.4649,0.4649,0.70344,0.51447,0.74173,0.56596,1.0,1.0,0.39023,0.28296,0.74412,0.55521,0.68783,0.68783,0.71971,0.37652,0.87967,0.8231,0.97315,0.97315,0.32126,0.56235,0.72975,0.83812,0.66974,0.66974,0.35741,0.37488,0.8278,0.70458,0.74888,0.74888,0.42922,0.48276,0.68622,0.76729,0.60811,0.60811,0.83461,0.85834,0.40393,0.34568,0.32072,0.32072,0.48387,0.52902,0.65429,0.71985,0.68233,0.68233,0.96792,0.80373,0.85346,0.62067,0.62853,0.62853,0.75362,0.73891,0.74755,0.60795,0.71828,0.71828,0.54867,0.56749,0.5985,0.60193,0.59213,0.59213,0.79484,0.80315,0.40426,0.25696,0.40259,0.40259,0.37445,0.51502,0.84588,0.8861,0.8365,0.8365,0.75119,0.74074,0.60225,0.37887,0.74628,0.74628
